Saat;Uzama;Yük;Çekme gerilmesi;Çekme gerinimi
(sec);(mm);(N);(MPa);(mm/mm)
0,00000;0,00000;-0,07497;-0,00721;0,00000
0,10000;0,00050;0,74671;0,07183;0,00005
0,20000;0,00244;4,38469;0,42181;0,00026
0,30000;0,00425;6,60510;0,63541;0,00045
0,40000;0,00656;8,02267;0,77178;0,00069
0,50000;0,00844;9,20815;0,88582;0,00089
0,60000;0,00956;8,88824;0,85505;0,00100
0,70000;0,01169;10,04864;0,96668;0,00123
0,80000;0,01350;9,49039;0,91298;0,00142
0,90000;0,01475;9,69737;0,93289;0,00155
1,00000;0,01644;10,25563;0,98659;0,00172
1,10000;0,01837;9,45276;0,90936;0,00193
1,20000;0,02019;9,64093;0,92746;0,00212
1,30000;0,02131;9,94827;0,95702;0,00224
1,40000;0,02337;10,33091;0,99383;0,00245
1,50000;0,02519;9,59702;0,92323;0,00264
1,60000;0,02650;9,53430;0,91720;0,00278
1,70000;0,02806;9,87302;0,94979;0,00294
1,80000;0,03012;10,69470;1,02883;0,00316
1,90000;0,03187;10,97068;1,05538;0,00334
2,00000;0,03300;10,72604;1,03185;0,00346
2,10000;0,03494;10,97694;1,05598;0,00367
2,20000;0,03681;9,91691;0,95401;0,00386
2,30000;0,03831;9,80401;0,94315;0,00402
2,40000;0,03969;10,06746;0,96849;0,00416
2,50000;0,04181;9,62212;0,92565;0,00439
2,60000;0,04356;8,96978;0,86289;0,00457
2,70000;0,04475;9,45276;0,90936;0,00470
2,80000;0,04644;9,76638;0,93953;0,00487
2,90000;0,04844;8,88198;0,85445;0,00508
3,00000;0,05006;7,89722;0,75971;0,00525
3,10000;0,05131;8,34882;0,80316;0,00538
3,20000;0,05344;8,35510;0,80376;0,00561
3,30000;0,05512;8,15438;0,78445;0,00578
3,40000;0,05650;7,76548;0,74704;0,00593
3,50000;0,05806;8,49937;0,81764;0,00609
3,60000;0,06006;7,70905;0,74161;0,00630
3,70000;0,06181;8,13557;0,78264;0,00649
3,80000;0,06300;8,56209;0,82367;0,00661
3,90000;0,06506;8,45545;0,81342;0,00683
4,00000;0,06681;8,00383;0,76997;0,00701
4,10000;0,06825;7,89093;0,75911;0,00716
4,20000;0,06962;8,53073;0,82066;0,00731
4,30000;0,07175;8,16693;0,78566;0,00753
4,40000;0,07356;8,25473;0,79411;0,00772
4,50000;0,07469;8,78789;0,84540;0,00784
4,60000;0,07662;8,38647;0,80678;0,00804
4,70000;0,07844;8,99488;0,86531;0,00823
4,80000;0,08006;9,46531;0,91056;0,00840
4,90000;0,08131;10,85778;1,04452;0,00853
5,00000;0,08344;12,90883;1,24183;0,00876
5,10000;0,08525;14,93481;1,43673;0,00895
5,20000;0,08637;16,99217;1,63465;0,00906
5,30000;0,08819;19,83983;1,90859;0,00925
5,40000;0,09012;22,39894;2,15478;0,00946
5,50000;0,09181;25,19642;2,42390;0,00963
5,60000;0,09294;26,66416;2,56509;0,00975
5,70000;0,09500;30,22687;2,90783;0,00997
5,80000;0,09681;32,91145;3,16608;0,01016
5,90000;0,09806;35,70265;3,43460;0,01029
6,00000;0,09975;37,92306;3,64820;0,01047
6,10000;0,10169;41,42933;3,98551;0,01067
6,20000;0,10356;44,17663;4,24980;0,01087
6,30000;0,10462;46,34687;4,45857;0,01098
6,40000;0,10669;49,69004;4,78019;0,01119
6,50000;0,10850;52,28054;5,02939;0,01139
6,60000;0,10987;55,25991;5,31601;0,01153
6,70000;0,11137;57,63087;5,54410;0,01169
6,80000;0,11344;60,79841;5,84881;0,01190
6,90000;0,11525;63,28856;6,08837;0,01209
7,00000;0,11637;65,40234;6,29171;0,01221
7,10000;0,11825;67,92382;6,53428;0,01241
7,20000;0,12019;70,90322;6,82090;0,01261
7,30000;0,12162;73,13618;7,03571;0,01276
7,40000;0,12300;74,89871;7,20526;0,01291
7,50000;0,12506;76,60480;7,36939;0,01312
7,60000;0,12687;76,52326;7,36155;0,01331
7,70000;0,12812;76,70515;7,37904;0,01344
7,80000;0,12987;77,05013;7,41223;0,01363
7,90000;0,13175;76,93097;7,40077;0,01382
8,00000;0,13337;76,38526;7,34827;0,01400
8,10000;0,13469;77,45158;7,45085;0,01413
8,20000;0,13675;77,57074;7,46231;0,01435
8,30000;0,13850;76,69888;7,37844;0,01453
8,40000;0,13981;77,01251;7,40861;0,01467
8,50000;0,14144;77,55193;7,46050;0,01484
8,60000;0,14337;76,54836;7,36396;0,01504
8,70000;0,14512;77,10659;7,41766;0,01523
8,80000;0,14631;77,28848;7,43516;0,01535
8,90000;0,14837;77,10659;7,41766;0,01557
9,00000;0,15006;77,10031;7,41706;0,01575
9,10000;0,15156;77,14422;7,42128;0,01590
9,20000;0,15300;77,52057;7,45749;0,01605
9,30000;0,15512;76,54836;7,36396;0,01628
9,40000;0,15687;77,23204;7,42973;0,01646
9,50000;0,15800;77,53312;7,45869;0,01658
9,60000;0,16000;77,26341;7,43275;0,01679
9,70000;0,16175;77,21949;7,42852;0,01697
9,80000;0,16337;77,22576;7,42913;0,01714
9,90000;0,16469;77,68993;7,47378;0,01728
10,00000;0,16681;77,38257;7,44421;0,01750
10,10000;0,16862;77,13796;7,42068;0,01769
10,20000;0,16969;77,31984;7,43818;0,01781
10,30000;0,17150;77,57703;7,46292;0,01800
10,40000;0,17344;77,23831;7,43033;0,01820
10,50000;0,17512;77,22576;7,42913;0,01838
10,60000;0,17631;77,58329;7,46352;0,01850
10,70000;0,17844;77,51430;7,45688;0,01872
10,80000;0,18025;77,38257;7,44421;0,01891
10,90000;0,18144;77,59584;7,46473;0,01904
11,00000;0,18312;77,81538;7,48585;0,01922
11,10000;0,18506;77,23204;7,42973;0,01942
11,20000;0,18681;77,65228;7,47016;0,01960
11,30000;0,18800;77,89063;7,49309;0,01973
11,40000;0,19000;78,44260;7,54619;0,01994
11,50000;0,19194;78,13526;7,51662;0,02014
11,60000;0,19312;77,88436;7,49248;0,02026
11,70000;0,19469;78,23561;7,52627;0,02043
11,80000;0,19669;77,74010;7,47861;0,02064
11,90000;0,19856;77,94083;7,49791;0,02084
12,00000;0,19969;78,19170;7,52205;0,02095
12,10000;0,20156;78,51161;7,55282;0,02115
12,20000;0,20350;77,48920;7,45447;0,02135
12,30000;0,20494;78,18544;7,52145;0,02150
12,40000;0,20631;78,32970;7,53532;0,02165
12,50000;0,20844;78,04118;7,50757;0,02187
12,60000;0,21019;77,65857;7,47076;0,02206
12,70000;0,21144;77,99726;7,50334;0,02219
12,80000;0,21319;78,36106;7,53834;0,02237
12,90000;0,21519;78,13526;7,51662;0,02258
13,00000;0,21675;77,72755;7,47740;0,02274
13,10000;0,21800;78,23561;7,52627;0,02288
13,20000;0,22012;78,26698;7,52929;0,02310
13,30000;0,22181;78,19170;7,52205;0,02328
13,40000;0,22319;78,02863;7,50636;0,02342
13,50000;0,22475;78,41752;7,54377;0,02358
13,60000;0,22681;77,86555;7,49067;0,02380
13,70000;0,22850;77,82164;7,48645;0,02398
13,80000;0,22962;78,36106;7,53834;0,02409
13,90000;0,23175;78,25443;7,52808;0,02432
14,00000;0,23337;77,63975;7,46895;0,02449
14,10000;0,23494;78,14153;7,51722;0,02465
14,20000;0,23631;78,44260;7,54619;0,02480
14,30000;0,23844;78,01608;7,50515;0,02502
14,40000;0,24019;78,06625;7,50998;0,02520
14,50000;0,24131;78,43634;7,54558;0,02532
14,60000;0,24331;77,96590;7,50033;0,02553
14,70000;0,24506;78,09761;7,51300;0,02571
14,80000;0,24669;77,63975;7,46895;0,02589
14,90000;0,24794;78,54297;7,55584;0,02602
15,00000;0,25012;77,85927;7,49007;0,02625
15,10000;0,25194;78,17289;7,52024;0,02644
15,20000;0,25306;77,90318;7,49429;0,02655
15,30000;0,25494;78,47396;7,54920;0,02675
15,40000;0,25669;77,98471;7,50214;0,02693
15,50000;0,25850;77,97845;7,50153;0,02712
15,60000;0,25962;77,77147;7,48162;0,02724
15,70000;0,26181;78,02236;7,50576;0,02747
15,80000;0,26356;77,88436;7,49248;0,02766
15,90000;0,26475;78,02236;7,50576;0,02778
16,00000;0,26650;78,51161;7,55282;0,02796
16,10000;0,26837;77,84674;7,48886;0,02816
16,20000;0,27019;77,92828;7,49671;0,02835
16,30000;0,27131;78,34851;7,53713;0,02847
16,40000;0,27337;78,31089;7,53351;0,02869
16,50000;0,27512;77,90318;7,49429;0,02887
16,60000;0,27650;78,11645;7,51481;0,02901
16,70000;0,27800;78,33599;7,53593;0,02917
16,80000;0,28006;77,99726;7,50334;0,02939
16,90000;0,28187;77,68364;7,47317;0,02958
17,00000;0,28300;78,14781;7,51783;0,02970
17,10000;0,28487;78,60570;7,56188;0,02989
17,20000;0,28681;78,00355;7,50395;0,03010
17,30000;0,28825;77,82790;7,48705;0,03025
17,40000;0,28969;78,38616;7,54076;0,03040
17,50000;0,29181;78,07880;7,51119;0,03062
17,60000;0,29356;77,90946;7,49490;0,03080
17,70000;0,29469;78,10390;7,51360;0,03092
17,80000;0,29644;78,37361;7,53955;0,03111
17,90000;0,29850;77,81538;7,48585;0,03132
18,00000;0,30006;77,90946;7,49490;0,03149
18,10000;0,30131;78,35480;7,53774;0,03162
18,20000;0,30350;78,00355;7,50395;0,03185
18,30000;0,30519;77,52683;7,45809;0,03202
18,40000;0,30650;78,01608;7,50515;0,03216
18,50000;0,30806;78,07254;7,51059;0,03233
18,60000;0,31012;77,89691;7,49369;0,03254
18,70000;0,31181;78,08509;7,51179;0,03272
18,80000;0,31300;78,71231;7,57213;0,03284
18,90000;0,31506;77,85927;7,49007;0,03306
19,00000;0,31681;77,89063;7,49309;0,03324
19,10000;0,31825;78,15408;7,51843;0,03339
19,20000;0,31962;77,99100;7,50274;0,03354
19,30000;0,32175;78,04744;7,50817;0,03376
19,40000;0,32350;77,85300;7,48947;0,03395
19,50000;0,32469;78,25443;7,52808;0,03407
19,60000;0,32662;77,93454;7,49731;0,03427
19,70000;0,32844;78,13526;7,51662;0,03446
19,80000;0,33006;77,85300;7,48947;0,03463
19,90000;0,33131;78,44889;7,54679;0,03477
20,00000;0,33344;78,09135;7,51240;0,03499
20,10000;0,33519;77,88436;7,49248;0,03517
20,20000;0,33644;78,47396;7,54920;0,03530
20,30000;0,33819;78,69350;7,57032;0,03549
20,40000;0,34012;78,12271;7,51541;0,03569
20,50000;0,34181;78,15408;7,51843;0,03587
20,60000;0,34300;78,23561;7,52627;0,03599
20,70000;0,34506;78,58686;7,56006;0,03621
20,80000;0,34687;77,79654;7,48403;0,03640
20,90000;0,34812;78,21054;7,52386;0,03653
21,00000;0,34981;78,49277;7,55101;0,03671
21,10000;0,35175;78,15408;7,51843;0,03691
21,20000;0,35356;77,80283;7,48464;0,03710
21,30000;0,35469;78,48651;7,55041;0,03722
21,40000;0,35669;78,39242;7,54136;0,03743
21,50000;0,35850;77,87810;7,49188;0,03762
21,60000;0,35987;77,90946;7,49490;0,03776
21,70000;0,36131;78,52414;7,55403;0,03791
21,80000;0,36344;77,90318;7,49429;0,03814
21,90000;0,36525;78,31715;7,53412;0,03833
22,00000;0,36631;78,53669;7,55524;0,03844
22,10000;0,36819;78,68095;7,56911;0,03863
22,20000;0,37012;78,42379;7,54438;0,03884
22,30000;0,37156;77,89063;7,49309;0,03899
22,40000;0,37300;78,40497;7,54257;0,03914
22,50000;0,37512;78,21680;7,52446;0,03936
22,60000;0,37687;77,85300;7,48947;0,03955
22,70000;0,37812;78,41752;7,54377;0,03968
22,80000;0,37987;78,80640;7,58118;0,03986
22,90000;0,38175;78,21054;7,52386;0,04006
23,00000;0,38337;78,12271;7,51541;0,04023
23,10000;0,38462;78,72486;7,57334;0,04036
23,20000;0,38681;78,38616;7,54076;0,04059
23,30000;0,38850;78,28579;7,53110;0,04077
23,40000;0,38981;77,75265;7,47981;0,04090
23,50000;0,39144;78,81895;7,58239;0,04107
23,60000;0,39344;78,32970;7,53532;0,04128
23,70000;0,39519;78,26071;7,52869;0,04147
23,80000;0,39631;78,27953;7,53050;0,04159
23,90000;0,39844;78,54924;7,55644;0,04181
24,00000;0,40012;78,11645;7,51481;0,04199
24,10000;0,40162;78,72486;7,57334;0,04214
24,20000;0,40300;78,64332;7,56550;0,04229
24,30000;0,40519;78,14781;7,51783;0,04252
24,40000;0,40687;78,24816;7,52748;0,04269
24,50000;0,40800;78,80640;7,58118;0,04281
24,60000;0,40994;78,17918;7,52084;0,04302
24,70000;0,41169;78,51161;7,55282;0,04320
24,80000;0,41337;78,51787;7,55343;0,04338
24,90000;0,41462;78,66214;7,56731;0,04351
25,00000;0,41675;78,56805;7,55825;0,04373
25,10000;0,41856;78,47396;7,54920;0,04392
25,20000;0,41962;78,41124;7,54317;0,04403
25,30000;0,42150;78,86286;7,58661;0,04423
25,40000;0,42337;78,21680;7,52446;0,04443
25,50000;0,42512;78,19799;7,52265;0,04461
25,60000;0,42631;78,26698;7,52929;0,04473
25,70000;0,42844;78,53669;7,55524;0,04496
25,80000;0,43025;77,63347;7,46835;0,04515
25,90000;0,43144;78,81268;7,58179;0,04527
26,00000;0,43312;78,71860;7,57274;0,04545
26,10000;0,43506;78,56179;7,55765;0,04565
26,20000;0,43687;78,51161;7,55282;0,04584
26,30000;0,43800;78,63077;7,56429;0,04596
26,40000;0,44006;78,59315;7,56067;0,04618
26,50000;0,44194;78,71231;7,57213;0,04637
26,60000;0,44319;78,48025;7,54981;0,04650
26,70000;0,44469;78,72486;7,57334;0,04666
26,80000;0,44675;78,62451;7,56369;0,04688
