Saat;Uzama;Yük;Çekme gerilmesi;Çekme gerinimi
(sec);(mm);(N);(MPa);(mm/mm)
0,00000;0,00000;0,08235;0,00792;0,00000
0,10000;0,00069;0,25171;0,02421;0,00007
0,20000;0,00319;2,34041;0,22515;0,00033
0,30000;0,00512;2,83592;0,27282;0,00054
0,40000;0,00637;3,92105;0,37721;0,00067
0,50000;0,00844;4,22839;0,40677;0,00089
0,60000;0,01025;3,99004;0,38384;0,00108
0,70000;0,01144;4,78665;0,46048;0,00120
0,80000;0,01319;5,03126;0,48401;0,00138
0,90000;0,01506;4,66746;0,44901;0,00158
1,00000;0,01694;4,46674;0,42970;0,00178
1,10000;0,01806;4,47303;0,43031;0,00190
1,20000;0,02012;4,76155;0,45806;0,00211
1,30000;0,02194;4,49810;0,43272;0,00230
1,40000;0,02319;4,27230;0,41100;0,00243
1,50000;0,02475;5,05636;0,48642;0,00260
1,60000;0,02681;4,66746;0,44901;0,00281
1,70000;0,02862;4,29112;0,41281;0,00300
1,80000;0,02975;4,89955;0,47134;0,00312
1,90000;0,03169;4,69256;0,45142;0,00333
2,00000;0,03356;4,15314;0,39953;0,00352
2,10000;0,03500;3,73914;0,35971;0,00367
2,20000;0,03637;4,51694;0,43453;0,00382
2,30000;0,03844;4,46674;0,42970;0,00403
2,40000;0,04031;4,09042;0,39350;0,00423
2,50000;0,04144;4,19703;0,40375;0,00435
2,60000;0,04325;4,12178;0,39652;0,00454
2,70000;0,04525;4,46674;0,42970;0,00475
2,80000;0,04675;4,67375;0,44962;0,00491
2,90000;0,04806;4,86190;0,46772;0,00504
3,00000;0,05019;4,26604;0,41039;0,00527
3,10000;0,05187;4,24094;0,40798;0,00544
3,20000;0,05319;4,19077;0,40315;0,00558
3,30000;0,05481;4,75529;0,45746;0,00575
3,40000;0,05687;4,12178;0,39652;0,00597
3,50000;0,05856;3,96497;0,38143;0,00615
3,60000;0,05975;3,87714;0,37298;0,00627
3,70000;0,06181;4,30995;0,41462;0,00649
3,80000;0,06350;4,02140;0,38686;0,00666
3,90000;0,06494;4,13430;0,39772;0,00681
4,00000;0,06644;4,45421;0,42850;0,00697
4,10000;0,06856;4,12178;0,39652;0,00719
4,20000;0,07025;4,20331;0,40436;0,00737
4,30000;0,07137;4,13430;0,39772;0,00749
4,40000;0,07344;4,05905;0,39048;0,00771
4,50000;0,07512;4,06532;0,39108;0,00788
4,60000;0,07675;3,73288;0,35910;0,00805
4,70000;0,07800;4,20958;0,40496;0,00818
4,80000;0,08019;4,29740;0,41341;0,00841
4,90000;0,08194;3,93987;0,37902;0,00860
5,00000;0,08312;3,80815;0,36634;0,00872
5,10000;0,08500;4,04650;0,38927;0,00892
5,20000;0,08675;4,00888;0,38565;0,00910
5,30000;0,08850;4,39775;0,42306;0,00929
5,40000;0,08969;4,70511;0,45263;0,00941
