Saat;Uzama;Yük;Çekme gerilmesi;Çekme gerinimi
(sec);(mm);(N);(MPa);(mm/mm)
0,00000;0,00000;0,66962;0,06442;0,00000
0,10000;0,00069;0,17411;0,01675;0,00007
0,20000;0,00331;0,84527;0,08131;0,00035
0,30000;0,00462;0,50655;0,04873;0,00049
0,40000;0,00669;1,61049;0,15493;0,00070
0,50000;0,00850;0,98953;0,09519;0,00089
0,60000;0,01006;1,32823;0,12778;0,00106
0,70000;0,01137;1,74220;0,16760;0,00119
0,80000;0,01344;1,42858;0,13743;0,00141
0,90000;0,01525;1,62304;0,15614;0,00160
1,00000;0,01637;2,15617;0,20742;0,00172
1,10000;0,01831;1,91783;0,18450;0,00192
1,20000;0,02012;1,77356;0,17062;0,00211
1,30000;0,02181;1,88020;0,18088;0,00229
1,40000;0,02300;2,30044;0,22130;0,00241
1,50000;0,02512;1,89901;0,18269;0,00264
1,60000;0,02694;1,62304;0,15614;0,00283
1,70000;0,02812;2,07464;0,19958;0,00295
1,80000;0,02987;2,38200;0,22915;0,00313
1,90000;0,03181;1,87394;0,18027;0,00334
2,00000;0,03356;1,99310;0,19174;0,00352
2,10000;0,03469;1,99310;0,19174;0,00364
2,20000;0,03675;2,28162;0,21949;0,00386
2,30000;0,03862;1,74849;0,16820;0,00405
2,40000;0,03987;1,96800;0,18932;0,00418
2,50000;0,04144;2,63916;0,25389;0,00435
2,60000;0,04344;1,77356;0,17062;0,00456
2,70000;0,04531;1,84884;0,17786;0,00475
2,80000;0,04644;2,60780;0,25087;0,00487
2,90000;0,04831;2,40707;0,23156;0,00507
3,00000;0,05019;1,93038;0,18570;0,00527
3,10000;0,05156;2,03701;0,19596;0,00541
3,20000;0,05306;2,31927;0,22311;0,00557
3,30000;0,05512;2,35690;0,22673;0,00578
3,40000;0,05694;2,17501;0,20924;0,00597
3,50000;0,05812;2,54507;0,24484;0,00610
3,60000;0,05994;2,14991;0,20682;0,00629
3,70000;0,06181;1,82374;0,17544;0,00649
3,80000;0,06337;2,25026;0,21648;0,00665
3,90000;0,06469;2,89632;0,27863;0,00679
4,00000;0,06681;2,41962;0,23277;0,00701
4,10000;0,06856;2,09974;0,20199;0,00719
4,20000;0,06987;2,19382;0,21105;0,00733
4,30000;0,07150;2,64542;0,25449;0,00750
4,40000;0,07356;2,28162;0,21949;0,00772
4,50000;0,07512;2,35063;0,22613;0,00788
4,60000;0,07637;2,87751;0,27682;0,00801
4,70000;0,07844;2,63916;0,25389;0,00823
4,80000;0,08019;2,87751;0,27682;0,00841
4,90000;0,08162;2,72696;0,26233;0,00857
5,00000;0,08312;3,47965;0,33474;0,00872
5,10000;0,08519;2,69560;0,25932;0,00894
5,20000;0,08694;3,48592;0,33535;0,00912
5,30000;0,08800;3,87481;0,37276;0,00923
5,40000;0,09006;3,93754;0,37879;0,00945
5,50000;0,09181;3,72427;0,35827;0,00963
5,60000;0,09337;3,87481;0,37276;0,00980
5,70000;0,09469;5,02893;0,48378;0,00994
5,80000;0,09687;5,33627;0,51335;0,01017
5,90000;0,09862;6,02624;0,57972;0,01035
6,00000;0,09969;6,43395;0,61895;0,01046
6,10000;0,10162;7,09253;0,68230;0,01066
6,20000;0,10344;7,36853;0,70885;0,01085
6,30000;0,10512;8,06476;0,77583;0,01103
6,40000;0,10637;8,73590;0,84039;0,01116
6,50000;0,10850;9,08715;0,87418;0,01139
6,60000;0,11031;9,59523;0,92306;0,01158
6,70000;0,11144;10,69289;1,02866;0,01169
6,80000;0,11319;11,30758;1,08779;0,01188
6,90000;0,11506;11,48321;1,10469;0,01207
7,00000;0,11687;12,00382;1,15477;0,01226
7,10000;0,11800;12,85058;1,23623;0,01238
7,20000;0,12012;13,47782;1,29657;0,01260
7,30000;0,12194;14,22423;1,36837;0,01280
7,40000;0,12319;14,32458;1,37803;0,01293
7,50000;0,12481;15,25916;1,46793;0,01310
7,60000;0,12675;15,48498;1,48966;0,01330
7,70000;0,12862;16,15612;1,55422;0,01350
7,80000;0,12975;16,21258;1,55965;0,01361
7,90000;0,13169;17,47331;1,68093;0,01382
8,00000;0,13356;17,68658;1,70145;0,01401
8,10000;0,13494;17,72421;1,70507;0,01416
8,20000;0,13644;18,35146;1,76541;0,01432
8,30000;0,13844;18,78424;1,80705;0,01453
8,40000;0,14025;18,63372;1,79257;0,01472
8,50000;0,14144;19,43659;1,86980;0,01484
8,60000;0,14325;19,75647;1,90057;0,01503
8,70000;0,14519;20,03873;1,92773;0,01523
8,80000;0,14675;21,07993;2,02789;0,01540
8,90000;0,14806;21,88908;2,10573;0,01554
9,00000;0,15012;22,20897;2,13651;0,01575
9,10000;0,15187;22,17132;2,13288;0,01594
9,20000;0,15319;23,04947;2,21736;0,01607
9,30000;0,15481;23,86486;2,29580;0,01624
9,40000;0,15681;24,10321;2,31873;0,01645
9,50000;0,15850;24,68654;2,37485;0,01663
9,60000;0,15969;24,97509;2,40261;0,01676
9,70000;0,16181;25,38278;2,44183;0,01698
9,80000;0,16356;26,50553;2,54983;0,01716
9,90000;0,16494;26,31110;2,53113;0,01731
10,00000;0,16644;27,70983;2,66569;0,01746
10,10000;0,16856;27,84783;2,67896;0,01769
10,20000;0,17025;28,58168;2,74956;0,01786
10,30000;0,17144;29,57901;2,84550;0,01799
10,40000;0,17344;29,94908;2,88110;0,01820
10,50000;0,17512;30,46968;2,93119;0,01838
10,60000;0,17669;30,82093;2,96498;0,01854
10,70000;0,17800;31,97505;3,07600;0,01868
10,80000;0,18019;32,33885;3,11100;0,01891
10,90000;0,18194;33,11036;3,18522;0,01909
11,00000;0,18306;33,63723;3,23590;0,01921
11,10000;0,18500;33,78149;3,24978;0,01941
11,20000;0,18675;34,33346;3,30288;0,01960
11,30000;0,18844;35,10497;3,37710;0,01977
11,40000;0,18969;35,71967;3,43624;0,01990
11,50000;0,19181;36,10228;3,47304;0,02013
11,60000;0,19356;36,14619;3,47727;0,02031
11,70000;0,19475;37,66411;3,62329;0,02044
11,80000;0,19656;38,17843;3,67277;0,02063
11,90000;0,19844;37,72054;3,62872;0,02082
12,00000;0,20025;38,04043;3,65949;0,02101
12,10000;0,20131;38,81820;3,73431;0,02112
12,20000;0,20344;39,70261;3,81939;0,02135
12,30000;0,20519;40,12913;3,86043;0,02153
12,40000;0,20656;40,68110;3,91353;0,02167
12,50000;0,20819;41,01354;3,94551;0,02185
12,60000;0,21012;41,10762;3,95456;0,02205
12,70000;0,21194;41,65960;4,00766;0,02224
12,80000;0,21306;42,46247;4,08489;0,02236
12,90000;0,21500;43,09597;4,14584;0,02256
13,00000;0,21687;43,08969;4,14523;0,02276
13,10000;0,21831;43,25905;4,16152;0,02291
13,20000;0,21975;43,86748;4,22006;0,02306
13,30000;0,22181;44,53862;4,28462;0,02328
13,40000;0,22362;44,63270;4,29367;0,02347
13,50000;0,22475;45,10940;4,33953;0,02358
13,60000;0,22656;45,15958;4,34436;0,02377
13,70000;0,22844;45,59238;4,38599;0,02397
13,80000;0,23000;46,02517;4,42763;0,02413
13,90000;0,23137;47,09775;4,53081;0,02428
14,00000;0,23350;46,78413;4,50064;0,02450
14,10000;0,23525;46,65242;4,48797;0,02469
14,20000;0,23650;47,38627;4,55856;0,02482
14,30000;0,23812;47,76889;4,59537;0,02499
14,40000;0,24019;48,01978;4,61951;0,02520
14,50000;0,24181;48,23303;4,64002;0,02537
14,60000;0,24306;48,70347;4,68528;0,02550
14,70000;0,24512;49,18016;4,73114;0,02572
14,80000;0,24687;49,45616;4,75769;0,02591
14,90000;0,24825;49,43735;4,75588;0,02605
15,00000;0,24975;49,75724;4,78665;0,02621
15,10000;0,25181;50,15240;4,82467;0,02642
15,20000;0,25356;50,27785;4,83673;0,02661
15,30000;0,25469;50,93017;4,89949;0,02672
15,40000;0,25675;50,95527;4,90190;0,02694
15,50000;0,25850;51,20614;4,92604;0,02712
15,60000;0,26006;51,45078;4,94957;0,02729
15,70000;0,26137;51,85849;4,98879;0,02743
15,80000;0,26350;51,58877;4,96284;0,02765
15,90000;0,26525;52,11565;5,01353;0,02783
16,00000;0,26644;52,55472;5,05577;0,02796
16,10000;0,26831;52,02782;5,00508;0,02815
16,20000;0,27012;52,71153;5,07085;0,02834
16,30000;0,27181;52,72406;5,07206;0,02852
16,40000;0,27300;53,24467;5,12214;0,02865
16,50000;0,27512;53,20704;5,11852;0,02887
16,60000;0,27694;53,52693;5,14930;0,02906
16,70000;0,27812;53,45165;5,14205;0,02918
16,80000;0,27987;54,25452;5,21929;0,02937
16,90000;0,28181;54,17299;5,21145;0,02957
17,00000;0,28356;54,17299;5,21145;0,02975
17,10000;0,28469;54,32980;5,22653;0,02987
17,20000;0,28675;54,52423;5,24524;0,03009
17,30000;0,28856;54,61206;5,25368;0,03028
17,40000;0,28987;55,15148;5,30558;0,03042
17,50000;0,29144;55,01348;5,29230;0,03058
17,60000;0,29344;55,20165;5,31040;0,03079
17,70000;0,29531;55,22675;5,31282;0,03099
17,80000;0,29644;55,71598;5,35988;0,03111
17,90000;0,29837;55,49646;5,33877;0,03131
18,00000;0,30019;55,59053;5,34781;0,03150
18,10000;0,30156;55,74734;5,36290;0,03164
18,20000;0,30306;55,95433;5,38281;0,03180
18,30000;0,30512;55,90415;5,37798;0,03202
18,40000;0,30694;56,06725;5,39367;0,03221
18,50000;0,30812;56,51258;5,43652;0,03233
18,60000;0,30994;56,30560;5,41660;0,03252
18,70000;0,31181;56,29305;5,41540;0,03272
18,80000;0,31337;56,67566;5,45220;0,03288
18,90000;0,31469;56,81992;5,46608;0,03302
19,00000;0,31681;56,51258;5,43652;0,03324
19,10000;0,31856;56,51885;5,43712;0,03343
19,20000;0,31981;57,05827;5,48901;0,03356
19,30000;0,32150;57,19627;5,50229;0,03374
19,40000;0,32350;56,85128;5,46910;0,03395
19,50000;0,32512;57,23389;5,50591;0,03412
19,60000;0,32637;56,83873;5,46789;0,03425
19,70000;0,32844;57,27781;5,51013;0,03446
19,80000;0,33019;57,45343;5,52703;0,03465
19,90000;0,33162;57,30917;5,51315;0,03480
20,00000;0,33312;57,63534;5,54453;0,03496
20,10000;0,33519;57,33427;5,51556;0,03517
20,20000;0,33687;57,82351;5,56263;0,03535
20,30000;0,33800;58,03050;5,58254;0,03547
20,40000;0,34006;58,20612;5,59943;0,03568
20,50000;0,34181;57,42207;5,52401;0,03587
20,60000;0,34337;58,28766;5,60728;0,03603
20,70000;0,34469;58,02421;5,58193;0,03617
20,80000;0,34687;58,28140;5,60668;0,03640
20,90000;0,34862;58,28766;5,60728;0,03658
21,00000;0,34969;57,94896;5,57470;0,03669
21,10000;0,35169;58,06813;5,58616;0,03690
21,20000;0,35344;57,87369;5,56745;0,03709
21,30000;0,35512;58,41937;5,61995;0,03726
21,40000;0,35637;58,84590;5,66098;0,03740
21,50000;0,35850;58,25630;5,60426;0,03762
21,60000;0,36031;58,73300;5,65012;0,03781
21,70000;0,36144;58,71418;5,64831;0,03793
21,80000;0,36319;58,77691;5,65434;0,03811
21,90000;0,36506;58,28766;5,60728;0,03831
22,00000;0,36687;58,68908;5,64590;0,03850
22,10000;0,36806;58,35039;5,61331;0,03862
22,20000;0,37006;58,65146;5,64228;0,03883
22,30000;0,37194;58,75810;5,65253;0,03903
22,40000;0,37319;58,91491;5,66762;0,03916
22,50000;0,37481;59,01526;5,67727;0,03933
22,60000;0,37675;59,10306;5,68572;0,03953
22,70000;0,37862;58,76436;5,65314;0,03973
22,80000;0,37969;59,05288;5,68089;0,03984
22,90000;0,38169;59,09679;5,68512;0,04005
23,00000;0,38356;58,72673;5,64952;0,04025
23,10000;0,38494;58,22494;5,60124;0,04039
23,20000;0,38644;59,13442;5,68874;0,04055
23,30000;0,38844;58,99644;5,67546;0,04076
23,40000;0,39031;58,77062;5,65374;0,04096
23,50000;0,39144;59,26616;5,70141;0,04107
23,60000;0,39331;59,03407;5,67908;0,04127
23,70000;0,39519;59,21598;5,69658;0,04147
23,80000;0,39675;58,90862;5,66702;0,04163
23,90000;0,39806;59,04662;5,68029;0,04177
24,00000;0,40012;59,42297;5,71650;0,04199
