Saat;Uzama;Yük;Çekme gerilmesi;Çekme gerinimi
(sec);(mm);(N);(MPa);(mm/mm)
0,00000;0,00000;0,59225;0,05697;0,00000
0,10000;0,00062;1,19440;0,11490;0,00007
0,20000;0,00319;7,36015;0,70805;0,00033
0,30000;0,00519;12,44077;1,19680;0,00054
0,40000;0,00637;15,42014;1,48342;0,00067
0,50000;0,00844;19,24629;1,85150;0,00089
0,60000;0,01019;22,45775;2,16044;0,00107
0,70000;0,01169;25,11095;2,41568;0,00123
0,80000;0,01306;27,69518;2,66428;0,00137
0,90000;0,01519;30,91916;2,97443;0,00159
1,00000;0,01700;33,43439;3,21639;0,00178
1,10000;0,01812;34,97740;3,36483;0,00190
1,20000;0,02006;37,46126;3,60378;0,00211
1,30000;0,02181;38,72202;3,72506;0,00229
1,40000;0,02350;39,04190;3,75583;0,00247
1,50000;0,02469;39,56251;3,80592;0,00259
1,60000;0,02687;40,02040;3,84997;0,00282
1,70000;0,02862;39,60642;3,81014;0,00300
1,80000;0,02981;39,98275;3,84634;0,00313
1,90000;0,03162;40,67272;3,91272;0,00332
2,00000;0,03344;41,11179;3,95496;0,00351
2,10000;0,03525;41,56339;3,99840;0,00370
2,20000;0,03644;43,10012;4,14624;0,00382
2,30000;0,03850;43,45765;4,18063;0,00404
2,40000;0,04031;44,48632;4,27959;0,00423
2,50000;0,04156;44,28560;4,26028;0,00436
2,60000;0,04319;44,91911;4,32122;0,00453
2,70000;0,04519;44,39224;4,27054;0,00474
2,80000;0,04700;44,41733;4,27295;0,00493
2,90000;0,04806;44,55531;4,28623;0,00504
3,00000;0,05006;44,73093;4,30312;0,00525
3,10000;0,05194;43,91554;4,22468;0,00545
3,20000;0,05331;44,24797;4,25666;0,00559
3,30000;0,05481;44,27934;4,25968;0,00575
3,40000;0,05687;43,85908;4,21925;0,00597
3,50000;0,05869;43,70227;4,20416;0,00616
3,60000;0,05981;43,98453;4,23132;0,00628
3,70000;0,06162;44,16015;4,24821;0,00647
3,80000;0,06356;43,44510;4,17942;0,00667
3,90000;0,06506;43,42003;4,17701;0,00683
4,00000;0,06644;43,79635;4,21321;0,00697
4,10000;0,06850;43,60818;4,19511;0,00719
4,20000;0,07031;43,35730;4,17098;0,00738
4,30000;0,07150;43,19421;4,15529;0,00750
4,40000;0,07325;43,56429;4,19089;0,00769
4,50000;0,07519;42,97467;4,13417;0,00789
4,60000;0,07687;42,93078;4,12995;0,00807
4,70000;0,07812;43,42003;4,17701;0,00820
4,80000;0,08025;44,38597;4,26993;0,00842
4,90000;0,08194;44,48006;4,27899;0,00860
5,00000;0,08331;45,90389;4,41596;0,00874
5,10000;0,08481;46,86983;4,50888;0,00890
5,20000;0,08687;47,27126;4,54750;0,00912
5,30000;0,08862;47,96123;4,61387;0,00930
5,40000;0,08975;48,56964;4,67240;0,00942
5,50000;0,09181;49,79274;4,79007;0,00963
5,60000;0,09356;50,64579;4,87213;0,00982
5,70000;0,09506;52,60278;5,06039;0,00998
5,80000;0,09644;54,08933;5,20340;0,01012
5,90000;0,09850;56,25957;5,41218;0,01034
6,00000;0,10031;58,82496;5,65897;0,01053
6,10000;0,10144;60,41187;5,81163;0,01064
6,20000;0,10337;62,80167;6,04153;0,01085
6,30000;0,10519;66,05701;6,35469;0,01104
6,40000;0,10687;68,13316;6,55442;0,01121
6,50000;0,10806;69,28102;6,66484;0,01134
6,60000;0,11019;72,12241;6,93818;0,01156
6,70000;0,11200;73,88494;7,10774;0,01175
6,80000;0,11312;75,62866;7,27548;0,01187
6,90000;0,11494;77,44138;7,44987;0,01206
7,00000;0,11681;80,13849;7,70933;0,01226
7,10000;0,11862;82,69136;7,95492;0,01245
7,20000;0,11975;84,89296;8,16671;0,01257
7,30000;0,12181;87,43326;8,41109;0,01278
7,40000;0,12362;90,28721;8,68564;0,01297
7,50000;0,12487;92,45116;8,89381;0,01310
7,60000;0,12650;94,99774;9,13879;0,01327
7,70000;0,12850;97,95204;9,42300;0,01348
7,80000;0,13031;100,84987;9,70177;0,01367
7,90000;0,13144;102,77550;9,88701;0,01379
8,00000;0,13337;105,54162;10,15311;0,01400
8,10000;0,13525;108,25754;10,41439;0,01419
8,20000;0,13662;111,50036;10,72635;0,01434
8,30000;0,13812;113,56398;10,92487;0,01449
8,40000;0,14012;115,86593;11,14631;0,01470
8,50000;0,14200;115,24498;11,08658;0,01490
8,60000;0,14312;115,92240;11,15175;0,01502
8,70000;0,14500;115,79695;11,13968;0,01522
8,80000;0,14687;115,77813;11,13787;0,01541
8,90000;0,14837;115,74677;11,13485;0,01557
9,00000;0,14975;116,46182;11,20364;0,01571
9,10000;0,15187;115,85339;11,14511;0,01594
9,20000;0,15356;116,08547;11,16743;0,01611
9,30000;0,15487;116,66880;11,22355;0,01625
9,40000;0,15656;116,73779;11,23019;0,01643
9,50000;0,15850;116,03530;11,16261;0,01663
9,60000;0,16019;116,05411;11,16442;0,01681
9,70000;0,16144;116,64999;11,22174;0,01694
9,80000;0,16356;116,76289;11,23260;0,01716
9,90000;0,16525;116,13565;11,17226;0,01734
10,00000;0,16662;116,12938;11,17166;0,01748
10,10000;0,16819;116,56217;11,21329;0,01765
10,20000;0,17025;116,07921;11,16683;0,01786
10,30000;0,17194;116,49944;11,20726;0,01804
10,40000;0,17306;116,79425;11,23562;0,01816
10,50000;0,17512;116,81307;11,23743;0,01838
10,60000;0,17687;116,13565;11,17226;0,01856
10,70000;0,17837;116,39909;11,19760;0,01872
10,80000;0,17981;117,02005;11,25734;0,01887
10,90000;0,18187;116,57472;11,21450;0,01908
11,00000;0,18369;116,29246;11,18735;0,01927
11,10000;0,18475;116,47437;11,20485;0,01939
11,20000;0,18669;116,80052;11,23622;0,01959
11,30000;0,18850;116,62489;11,21933;0,01978
11,40000;0,19019;116,78799;11,23502;0,01996
11,50000;0,19144;116,54962;11,21208;0,02009
11,60000;0,19356;116,94478;11,25010;0,02031
11,70000;0,19531;116,72527;11,22898;0,02049
11,80000;0,19644;117,40895;11,29475;0,02061
11,90000;0,19825;117,14550;11,26941;0,02080
12,00000;0,20012;117,33994;11,28811;0,02100
12,10000;0,20194;117,19568;11,27424;0,02119
12,20000;0,20306;117,57202;11,31044;0,02131
12,30000;0,20519;117,52811;11,30622;0,02153
12,40000;0,20700;117,52811;11,30622;0,02172
12,50000;0,20819;117,53440;11,30682;0,02185
12,60000;0,20981;117,74139;11,32673;0,02202
12,70000;0,21181;117,35249;11,28932;0,02223
12,80000;0,21369;117,41521;11,29535;0,02242
12,90000;0,21475;117,85429;11,33759;0,02253
13,00000;0,21675;117,25214;11,27967;0,02274
13,10000;0,21862;117,19568;11,27424;0,02294
13,20000;0,21994;117,39640;11,29354;0,02308
13,30000;0,22144;117,75394;11,32794;0,02324
13,40000;0,22350;118,07382;11,35871;0,02345
13,50000;0,22531;117,24585;11,27906;0,02364
13,60000;0,22650;117,36504;11,29053;0,02377
13,70000;0,22831;117,79156;11,33156;0,02396
13,80000;0,23025;117,61594;11,31466;0,02416
13,90000;0,23175;117,44031;11,29777;0,02432
14,00000;0,23306;117,62849;11,31587;0,02446
14,10000;0,23519;117,36504;11,29053;0,02468
14,20000;0,23694;117,23333;11,27786;0,02486
14,30000;0,23819;117,79156;11,33156;0,02499
14,40000;0,23987;117,97973;11,34966;0,02517
14,50000;0,24187;117,33994;11,28811;0,02538
14,60000;0,24356;117,40895;11,29475;0,02556
14,70000;0,24475;117,86055;11,33820;0,02568
14,80000;0,24681;117,63475;11,31647;0,02590
14,90000;0,24856;117,35249;11,28932;0,02608
15,00000;0,24994;116,91342;11,24708;0,02623
15,10000;0,25150;117,89820;11,34182;0,02639
15,20000;0,25356;117,12669;11,26760;0,02661
15,30000;0,25525;117,23959;11,27846;0,02678
15,40000;0,25637;117,85429;11,33759;0,02690
15,50000;0,25850;117,59712;11,31285;0,02712
15,60000;0,26019;117,44658;11,29837;0,02730
15,70000;0,26175;117,37759;11,29174;0,02747
15,80000;0,26306;117,67237;11,32009;0,02760
15,90000;0,26525;117,35249;11,28932;0,02783
16,00000;0,26700;117,00124;11,25553;0,02802
16,10000;0,26812;117,40895;11,29475;0,02813
16,20000;0,27006;117,54066;11,30742;0,02834
16,30000;0,27181;117,00124;11,25553;0,02852
16,40000;0,27350;117,46539;11,30018;0,02870
16,50000;0,27469;117,77901;11,33035;0,02882
16,60000;0,27687;117,48422;11,30199;0,02905
16,70000;0,27862;117,30231;11,28449;0,02924
16,80000;0,27981;117,65985;11,31889;0,02936
16,90000;0,28162;117,64730;11,31768;0,02955
17,00000;0,28344;117,33994;11,28811;0,02974
17,10000;0,28525;116,89460;11,24527;0,02993
17,20000;0,28637;117,64730;11,31768;0,03005
17,30000;0,28850;117,47167;11,30079;0,03027
17,40000;0,29025;117,62220;11,31527;0,03046
17,50000;0,29156;117,55321;11,30863;0,03059
17,60000;0,29319;117,54066;11,30742;0,03076
17,70000;0,29519;117,32113;11,28630;0,03097
17,80000;0,29700;117,35877;11,28993;0,03116
17,90000;0,29806;117,57829;11,31104;0,03128
18,00000;0,30006;117,49049;11,30260;0,03149
18,10000;0,30194;117,17686;11,27243;0,03168
18,20000;0,30331;117,25214;11,27967;0,03183
18,30000;0,30481;117,76020;11,32854;0,03198
18,40000;0,30687;117,39014;11,29294;0,03220
18,50000;0,30869;117,47167;11,30079;0,03239
18,60000;0,30981;117,65985;11,31889;0,03251
18,70000;0,31162;117,58457;11,31165;0,03270
18,80000;0,31356;117,52811;11,30622;0,03290
18,90000;0,31506;117,64730;11,31768;0,03306
19,00000;0,31644;117,64101;11,31708;0,03320
19,10000;0,31856;117,59712;11,31285;0,03343
19,20000;0,32031;117,75394;11,32794;0,03361
19,30000;0,32156;117,28350;11,28268;0,03374
19,40000;0,32319;117,82919;11,33518;0,03391
19,50000;0,32519;117,71629;11,32432;0,03412
19,60000;0,32681;117,32113;11,28630;0,03429
19,70000;0,32812;117,87310;11,33940;0,03443
19,80000;0,33025;117,89191;11,34121;0,03465
19,90000;0,33194;117,23333;11,27786;0,03483
20,00000;0,33325;117,54693;11,30803;0,03497
20,10000;0,33475;117,41521;11,29535;0,03513
20,20000;0,33687;117,50304;11,30380;0,03535
20,30000;0,33862;117,54693;11,30803;0,03553
20,40000;0,33975;118,14910;11,36595;0,03565
20,50000;0,34181;117,97973;11,34966;0,03587
20,60000;0,34356;117,38385;11,29234;0,03605
20,70000;0,34506;117,87936;11,34001;0,03621
20,80000;0,34644;117,98600;11,35026;0,03635
20,90000;0,34856;117,71629;11,32432;0,03658
21,00000;0,35031;117,71002;11,32372;0,03676
21,10000;0,35150;117,72884;11,32553;0,03688
21,20000;0,35331;118,00481;11,35207;0,03707
21,30000;0,35519;117,71002;11,32372;0,03727
21,40000;0,35687;118,02365;11,35389;0,03745
21,50000;0,35806;117,96092;11,34785;0,03757
21,60000;0,36019;117,96718;11,34845;0,03780
21,70000;0,36194;117,74765;11,32734;0,03798
21,80000;0,36312;118,53171;11,40276;0,03810
21,90000;0,36494;118,33725;11,38405;0,03829
22,00000;0,36681;117,87936;11,34001;0,03849
22,10000;0,36862;117,57202;11,31044;0,03868
22,20000;0,36975;118,04872;11,35630;0,03880
22,30000;0,37181;117,69747;11,32251;0,03901
22,40000;0,37362;117,59712;11,31285;0,03921
22,50000;0,37487;117,68492;11,32130;0,03934
22,60000;0,37650;117,73510;11,32613;0,03951
22,70000;0,37850;117,61594;11,31466;0,03972
22,80000;0,38031;118,25571;11,37621;0,03991
22,90000;0,38144;118,22435;11,37319;0,04002
23,00000;0,38344;118,36861;11,38707;0,04023
23,10000;0,38525;117,35877;11,28993;0,04042
23,20000;0,38662;117,82292;11,33458;0,04057
23,30000;0,38812;118,11145;11,36233;0,04073
23,40000;0,39019;117,50930;11,30441;0,04094
23,50000;0,39200;117,81037;11,33337;0,04113
23,60000;0,39319;118,22435;11,37319;0,04126
23,70000;0,39500;118,03617;11,35509;0,04145
23,80000;0,39687;117,94837;11,34664;0,04164
23,90000;0,39837;117,67866;11,32070;0,04180
24,00000;0,39975;118,52542;11,40216;0,04195
24,10000;0,40187;117,82292;11,33458;0,04217
24,20000;0,40356;117,96092;11,34785;0,04235
24,30000;0,40487;117,92327;11,34423;0,04248
24,40000;0,40656;118,27452;11,37802;0,04266
24,50000;0,40850;117,47167;11,30079;0,04286
24,60000;0,41019;117,78530;11,33096;0,04304
24,70000;0,41137;117,89820;11,34182;0,04317
24,80000;0,41350;118,27452;11,37802;0,04339
24,90000;0,41519;118,06127;11,35751;0,04357
25,00000;0,41662;117,81666;11,33397;0,04372
25,10000;0,41812;118,00481;11,35207;0,04387
25,20000;0,42025;117,82292;11,33458;0,04410
25,30000;0,42194;117,52811;11,30622;0,04427
25,40000;0,42306;118,33098;11,38345;0,04439
25,50000;0,42512;118,51289;11,40095;0,04461
25,60000;0,42687;118,01736;11,35328;0,04479
25,70000;0,42844;117,67866;11,32070;0,04496
25,80000;0,42981;118,37489;11,38768;0,04510
25,90000;0,43194;117,62220;11,31527;0,04532
26,00000;0,43369;118,11145;11,36233;0,04551
26,10000;0,43475;118,05501;11,35690;0,04562
26,20000;0,43669;118,07382;11,35871;0,04582
26,30000;0,43850;117,82292;11,33458;0,04601
26,40000;0,44019;118,05501;11,35690;0,04619
26,50000;0,44144;118,06753;11,35811;0,04632
26,60000;0,44356;118,26199;11,37681;0,04654
26,70000;0,44537;117,92327;11,34423;0,04673
26,80000;0,44644;118,06753;11,35811;0,04685
26,90000;0,44825;118,13026;11,36414;0,04704
27,00000;0,45012;117,74765;11,32734;0,04723
27,10000;0,45194;117,45912;11,29958;0,04742
27,20000;0,45306;118,24945;11,37561;0,04754
27,30000;0,45519;118,10518;11,36173;0,04776
27,40000;0,45700;118,27452;11,37802;0,04795
27,50000;0,45819;117,76020;11,32854;0,04808
27,60000;0,45981;118,00481;11,35207;0,04825
27,70000;0,46175;117,89191;11,34121;0,04845
27,80000;0,46362;118,03617;11,35509;0,04865
27,90000;0,46475;118,39371;11,38949;0,04877
28,00000;0,46675;118,35608;11,38587;0,04898
28,10000;0,46862;117,49049;11,30260;0,04917
28,20000;0,46994;118,17417;11,36837;0,04931
28,30000;0,47150;118,38744;11,38888;0,04948
28,40000;0,47350;118,02365;11,35389;0,04969
28,50000;0,47531;118,17417;11,36837;0,04988
28,60000;0,47650;118,26826;11,37742;0,05000
28,70000;0,47831;118,38116;11,38828;0,05019
28,80000;0,48031;118,08637;11,35992;0,05040
28,90000;0,48175;118,09263;11,36052;0,05055
29,00000;0,48312;118,38744;11,38888;0,05070
29,10000;0,48519;118,11773;11,36294;0,05091
29,20000;0,48694;118,06753;11,35811;0,05110
29,30000;0,48825;118,14910;11,36595;0,05123
29,40000;0,48994;118,36234;11,38647;0,05141
29,50000;0,49187;118,19927;11,37078;0,05161
29,60000;0,49350;117,93582;11,34544;0,05178
29,70000;0,49475;118,47524;11,39733;0,05192
29,80000;0,49681;118,04872;11,35630;0,05213
29,90000;0,49856;117,94209;11,34604;0,05232
30,00000;0,49994;118,05501;11,35690;0,05246
30,10000;0,50144;118,02365;11,35389;0,05262
30,20000;0,50356;118,36234;11,38647;0,05284
30,30000;0,50525;118,02991;11,35449;0,05302
30,40000;0,50637;118,60696;11,41000;0,05313
30,50000;0,50850;118,34353;11,38466;0,05336
30,60000;0,51019;118,26826;11,37742;0,05353
30,70000;0,51175;118,28081;11,37862;0,05370
30,80000;0,51306;118,50034;11,39974;0,05384
30,90000;0,51525;118,23063;11,37380;0,05407
31,00000;0,51700;118,15536;11,36656;0,05425
31,10000;0,51812;118,13655;11,36475;0,05437
31,20000;0,52006;118,70104;11,41905;0,05457
31,30000;0,52181;118,18672;11,36957;0,05475
31,40000;0,52350;118,46898;11,39673;0,05493
31,50000;0,52475;118,33725;11,38405;0,05506
31,60000;0,52687;118,45017;11,39492;0,05529
31,70000;0,52862;117,99855;11,35147;0,05547
31,80000;0,52981;118,60069;11,40940;0,05559
31,90000;0,53162;118,63832;11,41302;0,05578
32,00000;0,53344;118,08008;11,35932;0,05597
32,10000;0,53525;117,82292;11,33458;0,05616
32,20000;0,53637;118,51916;11,40155;0,05628
32,30000;0,53850;118,50661;11,40035;0,05651
32,40000;0,54025;118,50661;11,40035;0,05669
32,50000;0,54156;118,31843;11,38225;0,05683
32,60000;0,54319;118,38744;11,38888;0,05700
32,70000;0,54519;118,32472;11,38285;0,05721
32,80000;0,54700;117,87936;11,34001;0,05740
32,90000;0,54806;118,60069;11,40940;0,05751
33,00000;0,55006;118,98959;11,44681;0,05772
33,10000;0,55194;118,23690;11,37440;0,05792
33,20000;0,55331;118,45643;11,39552;0,05806
33,30000;0,55481;118,82023;11,43052;0,05822
33,40000;0,55687;118,24945;11,37561;0,05843
33,50000;0,55869;118,23063;11,37380;0,05862
33,60000;0,55975;118,44388;11,39431;0,05874
33,70000;0,56162;118,75750;11,42448;0,05893
33,80000;0,56356;118,38116;11,38828;0,05914
33,90000;0,56506;118,23690;11,37440;0,05929
34,00000;0,56644;118,90805;11,43897;0,05944
34,10000;0,56856;118,36861;11,38707;0,05966
34,20000;0,57031;118,60696;11,41000;0,05984
34,30000;0,57156;118,58188;11,40759;0,05998
34,40000;0,57325;119,14012;11,46129;0,06015
34,50000;0,57519;118,47524;11,39733;0,06036
34,60000;0,57687;118,80142;11,42871;0,06053
34,70000;0,57812;119,07739;11,45526;0,06066
34,80000;0,58025;118,90177;11,43836;0,06089
34,90000;0,58194;118,85159;11,43353;0,06106
35,00000;0,58325;119,35339;11,48181;0,06120
35,10000;0,58475;119,24049;11,47095;0,06136
35,20000;0,58687;119,89907;11,53430;0,06158
35,30000;0,58856;120,03707;11,54758;0,06176
35,40000;0,58975;120,06215;11,54999;0,06188
35,50000;0,59175;120,25661;11,56870;0,06209
35,60000;0,59350;119,57919;11,50353;0,06228
35,70000;0,59506;119,89281;11,53370;0,06244
35,80000;0,59644;120,16878;11,56025;0,06259
35,90000;0,59856;120,35696;11,57835;0,06281
36,00000;0,60031;120,35696;11,57835;0,06299
36,10000;0,60144;119,96808;11,54094;0,06311
36,20000;0,60331;121,10965;11,65076;0,06331
36,30000;0,60519;121,24137;11,66343;0,06350
36,40000;0,60687;121,84351;11,72136;0,06368
36,50000;0,60806;122,45192;11,77989;0,06381
36,60000;0,61019;122,97253;11,82997;0,06403
36,70000;0,61200;123,00389;11,83299;0,06422
36,80000;0,61319;123,41789;11,87281;0,06434
36,90000;0,61494;124,16430;11,94462;0,06453
37,00000;0,61681;124,15175;11,94341;0,06472
37,10000;0,61862;124,70372;11,99651;0,06491
37,20000;0,61975;126,36590;12,15641;0,06503
37,30000;0,62181;127,60782;12,27588;0,06525
37,40000;0,62362;130,54956;12,55888;0,06544
37,50000;0,62487;133,14006;12,80809;0,06557
37,60000;0,62650;135,98772;13,08203;0,06574
37,70000;0,62850;139,80758;13,44950;0,06595
37,80000;0,63031;143,38284;13,79344;0,06614
37,90000;0,63137;145,87299;14,03300;0,06625
38,00000;0,63337;148,76453;14,31116;0,06646
38,10000;0,63525;151,47422;14,57183;0,06666
38,20000;0,63662;153,59428;14,77578;0,06680
38,30000;0,63812;155,38190;14,94775;0,06696
38,40000;0,64019;158,48046;15,24584;0,06718
38,50000;0,64200;160,41861;15,43229;0,06737
38,60000;0,64319;161,84871;15,56986;0,06749
38,70000;0,64500;163,22236;15,70201;0,06768
38,80000;0,64687;165,47416;15,91863;0,06788
38,90000;0,64837;167,45622;16,10930;0,06804
39,00000;0,64975;167,93918;16,15577;0,06818
39,10000;0,65187;169,87736;16,34222;0,06840
39,20000;0,65362;171,10046;16,45988;0,06859
39,30000;0,65487;171,80298;16,52746;0,06872
39,40000;0,65662;172,31104;16,57634;0,06890
39,50000;0,65856;173,82267;16,72176;0,06910
39,60000;0,66019;174,87644;16,82313;0,06927
39,70000;0,66144;174,72589;16,80865;0,06941
39,80000;0,66350;175,72320;16,90459;0,06962
39,90000;0,66525;175,87375;16,91907;0,06981
40,00000;0,66662;176,16227;16,94683;0,06995
40,10000;0,66819;175,52876;16,88588;0,07011
40,20000;0,67025;177,41048;17,06691;0,07033
40,30000;0,67194;177,69900;17,09466;0,07051
40,40000;0,67306;177,52964;17,07837;0,07063
40,50000;0,67512;178,72767;17,19362;0,07084
40,60000;0,67681;178,84686;17,20509;0,07102
40,70000;0,67837;179,24202;17,24310;0,07118
40,80000;0,67981;179,06639;17,22620;0,07133
40,90000;0,68187;180,28324;17,34327;0,07155
