Saat;Uzama;Yük;Çekme gerilmesi;Çekme gerinimi
(sec);(mm);(N);(MPa);(mm/mm)
0,00000;0,00000;0,22722;0,02186;0,00000
0,10000;0,00069;0,40284;0,03875;0,00007
0,20000;0,00331;1,81412;0,17452;0,00035
0,30000;0,00525;2,50407;0,24089;0,00055
0,40000;0,00637;3,25677;0,31330;0,00067
0,50000;0,00844;4,76213;0,45812;0,00089
0,60000;0,01012;5,39564;0,51906;0,00106
0,70000;0,01169;6,58741;0,63371;0,00123
0,80000;0,01312;6,94492;0,66810;0,00138
0,90000;0,01525;7,40280;0,71215;0,00160
1,00000;0,01700;8,51301;0,81895;0,00178
1,10000;0,01806;9,23434;0,88834;0,00190
1,20000;0,02006;10,43237;1,00360;0,00211
1,30000;0,02181;10,80870;1,03980;0,00229
1,40000;0,02350;12,01299;1,15565;0,00247
1,50000;0,02475;13,33647;1,28297;0,00260
1,60000;0,02687;13,88844;1,33607;0,00282
1,70000;0,02869;14,89830;1,43322;0,00301
1,80000;0,02975;15,75134;1,51528;0,00312
1,90000;0,03162;16,71729;1,60820;0,00332
2,00000;0,03344;17,16889;1,65165;0,00351
2,10000;0,03525;18,03448;1,73492;0,00370
2,20000;0,03644;19,21996;1,84896;0,00382
2,30000;0,03856;19,59631;1,88517;0,00405
2,40000;0,04037;20,05419;1,92922;0,00424
2,50000;0,04150;21,40275;2,05895;0,00435
2,60000;0,04319;21,04521;2,02455;0,00453
2,70000;0,04512;21,77909;2,09515;0,00474
2,80000;0,04700;21,40901;2,05955;0,00493
2,90000;0,04812;22,14289;2,13015;0,00505
3,00000;0,05012;22,05507;2,12170;0,00526
3,10000;0,05200;21,10167;2,02998;0,00546
3,20000;0,05325;21,30866;2,04990;0,00559
3,30000;0,05481;21,95472;2,11205;0,00575
3,40000;0,05681;21,01385;2,02153;0,00596
3,50000;0,05869;21,71008;2,08851;0,00616
3,60000;0,05981;22,26834;2,14222;0,00628
3,70000;0,06169;23,10255;2,22247;0,00647
3,80000;0,06362;20,80686;2,00162;0,00668
3,90000;0,06506;20,86333;2,00705;0,00683
4,00000;0,06644;21,47174;2,06558;0,00697
4,10000;0,06850;21,17695;2,03722;0,00719
4,20000;0,07031;21,30866;2,04990;0,00738
4,30000;0,07150;21,54701;2,07282;0,00750
