Saat;Uzama;Yük;Çekme gerilmesi;Çekme gerinimi
(sec);(mm);(N);(MPa);(mm/mm)
0,00000;0,00000;0,26850;0,02583;0,00000
0,10000;0,00112;-0,01376;-0,00132;0,00012
0,20000;0,00331;2,04986;0,19720;0,00035
0,30000;0,00525;2,86526;0,27564;0,00055
0,40000;0,00631;3,24161;0,31184;0,00066
0,50000;0,00825;4,59645;0,44218;0,00087
0,60000;0,01012;5,55611;0,53450;0,00106
0,70000;0,01156;5,82582;0,56044;0,00121
0,80000;0,01300;7,49428;0,72095;0,00136
0,90000;0,01512;7,94588;0,76439;0,00159
1,00000;0,01694;9,15646;0,88085;0,00178
1,10000;0,01806;10,10359;0,97197;0,00190
1,20000;0,01987;10,88763;1,04739;0,00209
1,30000;0,02175;11,35180;1,09204;0,00228
1,40000;0,02337;12,49963;1,20247;0,00245
1,50000;0,02469;13,32758;1,28211;0,00259
1,60000;0,02681;14,08027;1,35452;0,00281
1,70000;0,02856;14,51306;1,39616;0,00300
1,80000;0,02981;15,10894;1,45348;0,00313
1,90000;0,03144;15,52291;1,49331;0,00330
2,00000;0,03344;15,79891;1,51986;0,00351
2,10000;0,03512;15,59819;1,50055;0,00369
2,20000;0,03631;16,01216;1,54037;0,00381
2,30000;0,03844;15,81772;1,52167;0,00403
2,40000;0,04019;16,25051;1,56330;0,00422
2,50000;0,04156;16,05607;1,54460;0,00436
2,60000;0,04306;16,03097;1,54218;0,00452
2,70000;0,04512;15,91181;1,53072;0,00474
2,80000;0,04687;15,93062;1,53253;0,00492
2,90000;0,04800;16,25679;1,56391;0,00504
3,00000;0,05000;16,47004;1,58442;0,00525
3,10000;0,05181;15,75500;1,51563;0,00544
3,20000;0,05337;15,97453;1,53675;0,00560
3,30000;0,05469;15,98706;1,53796;0,00574
3,40000;0,05675;16,23170;1,56149;0,00595
3,50000;0,05856;16,16271;1,55485;0,00615
3,60000;0,05975;16,52022;1,58925;0,00627
3,70000;0,06162;16,18152;1,55666;0,00647
3,80000;0,06344;15,93062;1,53253;0,00666
3,90000;0,06512;15,87416;1,52710;0,00683
4,00000;0,06631;16,27561;1,56571;0,00696
4,10000;0,06844;15,95572;1,53494;0,00718
4,20000;0,07025;15,86790;1,52649;0,00737
4,30000;0,07144;16,43868;1,58140;0,00750
4,40000;0,07312;16,44494;1,58201;0,00767
4,50000;0,07506;15,99335;1,53856;0,00788
4,60000;0,07687;16,00590;1,53977;0,00807
4,70000;0,07800;16,18152;1,55666;0,00818
