Saat;Uzama;Yük;Çekme gerilmesi;Çekme gerinimi
(sec);(mm);(N);(MPa);(mm/mm)
0,00000;0,00000;0,19977;0,01922;0,00000
0,10000;0,00069;0,33774;0,03249;0,00007
0,20000;0,00325;1,49815;0,14412;0,00034
0,30000;0,00462;2,14421;0,20627;0,00049
0,40000;0,00681;3,61193;0,34747;0,00071
0,50000;0,00856;4,27053;0,41083;0,00090
0,60000;0,00981;5,16749;0,49711;0,00103
0,70000;0,01156;6,38433;0,61417;0,00121
0,80000;0,01344;7,53843;0,72520;0,00141
0,90000;0,01525;8,48556;0,81631;0,00160
1,00000;0,01637;8,89956;0,85614;0,00172
1,10000;0,01844;9,90939;0,95328;0,00193
1,20000;0,02025;10,91298;1,04983;0,00212
1,30000;0,02156;11,90400;1,14517;0,00226
1,40000;0,02319;12,94522;1,24533;0,00243
1,50000;0,02519;13,81708;1,32920;0,00264
1,60000;0,02700;14,13070;1,35937;0,00283
1,70000;0,02806;15,73015;1,51324;0,00294
1,80000;0,03000;16,48911;1,58625;0,00315
1,90000;0,03187;17,57424;1,69064;0,00334
2,00000;0,03331;18,18894;1,74978;0,00350
2,10000;0,03475;18,69071;1,79805;0,00365
2,20000;0,03681;19,86993;1,91149;0,00386
2,30000;0,03862;20,62889;1,98450;0,00405
2,40000;0,03981;21,69518;2,08708;0,00418
2,50000;0,04162;22,83049;2,19630;0,00437
2,60000;0,04350;23,20055;2,23189;0,00456
2,70000;0,04506;24,45504;2,35258;0,00473
2,80000;0,04644;25,05090;2,40990;0,00487
2,90000;0,04856;26,09212;2,51006;0,00510
3,00000;0,05031;27,18978;2,61566;0,00528
3,10000;0,05156;27,44696;2,64040;0,00541
3,20000;0,05319;28,64497;2,75565;0,00558
3,30000;0,05519;29,34749;2,82323;0,00579
3,40000;0,05681;30,15036;2,90047;0,00596
3,50000;0,05806;30,76503;2,95960;0,00609
3,60000;0,06019;32,11361;3,08933;0,00632
3,70000;0,06187;32,40840;3,11769;0,00649
3,80000;0,06331;33,02938;3,17743;0,00664
3,90000;0,06475;33,65660;3,23777;0,00679
4,00000;0,06681;34,08312;3,27880;0,00701
4,10000;0,06856;34,60373;3,32888;0,00719
4,20000;0,06975;35,67003;3,43146;0,00732
4,30000;0,07175;36,05266;3,46827;0,00753
4,40000;0,07350;36,38510;3,50025;0,00771
4,50000;0,07506;37,28832;3,58714;0,00788
4,60000;0,07637;37,55174;3,61248;0,00801
4,70000;0,07850;37,96574;3,65231;0,00824
4,80000;0,08025;38,61177;3,71446;0,00842
4,90000;0,08144;38,88777;3,74101;0,00855
5,00000;0,08331;39,79099;3,82790;0,00874
5,10000;0,08512;39,32056;3,78264;0,00893
5,20000;0,08687;39,71572;3,82066;0,00912
5,30000;0,08806;40,07325;3,85505;0,00924
5,40000;0,09012;39,95406;3,84358;0,00946
5,50000;0,09194;40,35551;3,88220;0,00965
5,60000;0,09312;40,54995;3,90091;0,00977
5,70000;0,09487;40,51859;3,89789;0,00996
5,80000;0,09681;40,46212;3,89246;0,01016
5,90000;0,09862;40,90746;3,93530;0,01035
6,00000;0,09975;41,10818;3,95461;0,01047
6,10000;0,10175;40,99528;3,94375;0,01068
6,20000;0,10362;41,04546;3,94858;0,01087
6,30000;0,10487;40,95137;3,93953;0,01100
6,40000;0,10650;41,02038;3,94616;0,01118
6,50000;0,10850;41,17091;3,96065;0,01139
6,60000;0,11031;40,97018;3,94134;0,01158
6,70000;0,11144;41,62879;4,00469;0,01169
6,80000;0,11337;42,09294;4,04935;0,01190
6,90000;0,11519;42,47557;4,08615;0,01209
7,00000;0,11662;43,40387;4,17546;0,01224
7,10000;0,11806;43,88057;4,22131;0,01239
7,20000;0,12012;44,90924;4,32027;0,01260
7,30000;0,12194;45,51767;4,37880;0,01280
7,40000;0,12312;46,46480;4,46992;0,01292
7,50000;0,12494;47,34921;4,55500;0,01311
7,60000;0,12681;47,83843;4,60206;0,01331
7,70000;0,12844;48,64759;4,67990;0,01348
7,80000;0,12975;49,58843;4,77041;0,01361
7,90000;0,13187;49,79542;4,79032;0,01384
8,00000;0,13356;50,51047;4,85911;0,01401
8,10000;0,13487;50,76765;4,88385;0,01415
8,20000;0,13650;51,33844;4,93876;0,01432
8,30000;0,13856;51,28197;4,93333;0,01454
8,40000;0,14019;51,51406;4,95566;0,01471
8,50000;0,14137;51,84649;4,98764;0,01483
8,60000;0,14344;51,92177;4,99488;0,01505
8,70000;0,14519;51,96566;4,99910;0,01523
8,80000;0,14662;51,25061;4,93031;0,01539
8,90000;0,14812;51,43879;4,94842;0,01554
9,00000;0,15019;50,79901;4,88687;0,01576
9,10000;0,15194;50,36620;4,84523;0,01594
9,20000;0,15300;50,99345;4,90557;0,01605
9,30000;0,15506;50,85545;4,89230;0,01627
9,40000;0,15681;50,51675;4,85972;0,01645
9,50000;0,15844;50,32858;4,84161;0,01663
9,60000;0,15975;50,11531;4,82110;0,01676
9,70000;0,16187;50,18432;4,82774;0,01699
9,80000;0,16362;50,13414;4,82291;0,01717
9,90000;0,16475;50,32858;4,84161;0,01729
10,00000;0,16669;50,47910;4,85609;0,01749
10,10000;0,16844;49,72015;4,78308;0,01767
10,20000;0,17019;49,76406;4,78731;0,01786
10,30000;0,17137;50,27840;4,83679;0,01798
10,40000;0,17356;50,25959;4,83498;0,01821
10,50000;0,17537;49,99614;4,80963;0,01840
10,60000;0,17644;50,19687;4,82894;0,01851
10,70000;0,17819;50,98090;4,90437;0,01870
10,80000;0,18012;50,91191;4,89773;0,01890
10,90000;0,18194;51,37606;4,94238;0,01909
11,00000;0,18306;52,06603;5,00876;0,01921
11,10000;0,18512;52,39847;5,04074;0,01943
11,20000;0,18700;52,71835;5,07151;0,01962
11,30000;0,18819;52,48000;5,04858;0,01975
11,40000;0,18981;52,68699;5,06849;0,01992
11,50000;0,19175;52,24792;5,02625;0,02012
11,60000;0,19362;52,02838;5,00514;0,02032
11,70000;0,19475;52,29183;5,03048;0,02044
11,80000;0,19669;52,04093;5,00634;0,02064
11,90000;0,19862;51,73986;4,97738;0,02084
12,00000;0,20000;51,70850;4,97436;0,02099
12,10000;0,20144;51,70223;4,97376;0,02114
12,20000;0,20350;51,28826;4,93394;0,02135
12,30000;0,20531;51,40116;4,94480;0,02154
12,40000;0,20644;52,08484;5,01057;0,02166
12,50000;0,20825;52,78734;5,07815;0,02185
12,60000;0,21019;52,24792;5,02625;0,02206
12,70000;0,21175;53,12606;5,11073;0,02222
12,80000;0,21306;53,31424;5,12883;0,02236
12,90000;0,21512;53,14487;5,11254;0,02257
13,00000;0,21694;53,22641;5,12039;0,02276
13,10000;0,21819;53,77212;5,17288;0,02289
13,20000;0,21987;54,42444;5,23564;0,02307
13,30000;0,22187;54,66905;5,25917;0,02328
13,40000;0,22350;55,35274;5,32494;0,02345
13,50000;0,22475;55,87335;5,37502;0,02358
13,60000;0,22681;56,07407;5,39433;0,02380
13,70000;0,22856;56,59468;5,44441;0,02398
13,80000;0,23000;57,23445;5,50596;0,02413
13,90000;0,23144;57,88051;5,56811;0,02429
14,00000;0,23356;58,36349;5,61457;0,02451
14,10000;0,23525;58,60811;5,63811;0,02469
14,20000;0,23644;59,66187;5,73948;0,02481
14,30000;0,23844;60,05703;5,77749;0,02502
14,40000;0,24012;60,47101;5,81732;0,02520
14,50000;0,24175;61,45576;5,91205;0,02537
14,60000;0,24300;61,60003;5,92593;0,02550
14,70000;0,24519;62,59107;6,02127;0,02573
14,80000;0,24694;62,99249;6,05988;0,02591
14,90000;0,24812;63,90826;6,14798;0,02604
15,00000;0,25000;64,32224;6,18781;0,02623
15,10000;0,25175;64,62331;6,21677;0,02642
15,20000;0,25350;65,55163;6,30607;0,02660
15,30000;0,25475;65,76488;6,32659;0,02673
15,40000;0,25687;66,51131;6,39839;0,02695
15,50000;0,25862;66,76847;6,42313;0,02714
15,60000;0,25981;67,62152;6,50520;0,02726
15,70000;0,26156;68,04804;6,54623;0,02745
15,80000;0,26350;68,59372;6,59872;0,02765
15,90000;0,26531;68,63764;6,60295;0,02784
16,00000;0,26637;69,47813;6,68380;0,02795
16,10000;0,26844;69,99248;6,73328;0,02817
16,20000;0,27025;70,33118;6,76587;0,02836
16,30000;0,27156;71,05251;6,83526;0,02850
16,40000;0,27319;71,73619;6,90103;0,02867
16,50000;0,27512;71,98080;6,92456;0,02887
16,60000;0,27700;72,38225;6,96318;0,02907
16,70000;0,27806;73,07220;7,02955;0,02918
16,80000;0,28000;73,79353;7,09894;0,02938
16,90000;0,28187;73,88133;7,10739;0,02958
17,00000;0,28331;74,70301;7,18644;0,02973
17,10000;0,28475;74,65284;7,18161;0,02988
17,20000;0,28681;75,59371;7,27212;0,03010
