Saat;Uzama;Yük;Çekme gerilmesi;Çekme gerinimi
(sec);(mm);(N);(MPa);(mm/mm)
0,00000;0,00000;0,33192;0,03193;0,00000
0,10000;0,00069;0,43856;0,04219;0,00007
0,20000;0,00312;0,47621;0,04581;0,00033
0,30000;0,00469;0,52010;0,05003;0,00049
0,40000;0,00681;1,00934;0,09710;0,00071
0,50000;0,00850;1,56132;0,15020;0,00089
0,60000;0,00975;1,83103;0,17614;0,00102
0,70000;0,01181;1,90004;0,18278;0,00124
0,80000;0,01356;2,67152;0,25700;0,00142
0,90000;0,01494;2,85970;0,27510;0,00157
1,00000;0,01644;3,49320;0,33605;0,00172
1,10000;0,01856;4,27726;0,41147;0,00195
1,20000;0,02025;4,38390;0,42173;0,00212
1,30000;0,02144;4,58460;0,44104;0,00225
1,40000;0,02344;5,23066;0,50319;0,00246
1,50000;0,02519;5,75127;0,55327;0,00264
1,60000;0,02675;5,92689;0,57017;0,00281
1,70000;0,02806;6,82385;0,65645;0,00294
1,80000;0,03019;7,31309;0,70352;0,00317
1,90000;0,03194;7,82115;0,75240;0,00335
2,00000;0,03312;8,64284;0,83144;0,00348
2,10000;0,03494;9,36415;0,90083;0,00367
2,20000;0,03687;9,65896;0,92919;0,00387
2,30000;0,03856;10,00394;0,96238;0,00405
2,40000;0,03969;10,33638;0,99436;0,00416
2,50000;0,04181;10,65626;1,02513;0,00439
2,60000;0,04362;11,16432;1,07401;0,00458
2,70000;0,04487;12,04247;1,15849;0,00471
2,80000;0,04656;12,69479;1,22124;0,00489
2,90000;0,04850;13,27184;1,27675;0,00509
3,00000;0,05031;13,59174;1,30753;0,00528
3,10000;0,05137;14,67059;1,41131;0,00539
3,20000;0,05344;14,78975;1,42278;0,00561
3,30000;0,05525;15,52990;1,49398;0,00580
3,40000;0,05656;16,20103;1,55854;0,00594
3,50000;0,05812;16,88474;1,62431;0,00610
3,60000;0,06012;17,78796;1,71120;0,00631
3,70000;0,06200;18,52182;1,78180;0,00651
3,80000;0,06312;19,22434;1,84938;0,00662
3,90000;0,06500;20,53524;1,97549;0,00682
4,00000;0,06687;20,37843;1,96041;0,00702
4,10000;0,06831;21,40084;2,05876;0,00717
4,20000;0,06975;22,09707;2,12574;0,00732
4,30000;0,07187;23,16337;2,22832;0,00754
4,40000;0,07362;23,59618;2,26995;0,00773
4,50000;0,07481;23,88470;2,29771;0,00785
4,60000;0,07662;24,70638;2,37676;0,00804
4,70000;0,07856;25,51551;2,45459;0,00824
4,80000;0,08012;26,56300;2,55536;0,00841
4,90000;0,08137;27,00833;2,59820;0,00854
5,00000;0,08350;27,99311;2,69294;0,00876
5,10000;0,08525;27,69204;2,66398;0,00895
5,20000;0,08662;28,58271;2,74966;0,00909
5,30000;0,08819;29,44202;2,83232;0,00925
5,40000;0,09019;29,63648;2,85103;0,00946
5,50000;0,09187;30,57732;2,94154;0,00964
5,60000;0,09306;31,33628;3,01455;0,00977
5,70000;0,09512;31,78162;3,05739;0,00998
5,80000;0,09687;32,17051;3,09481;0,01017
5,90000;0,09831;33,34344;3,20764;0,01032
6,00000;0,09981;33,50026;3,22273;0,01047
6,10000;0,10187;34,54147;3,32289;0,01069
6,20000;0,10362;35,09971;3,37660;0,01087
6,30000;0,10475;34,97426;3,36453;0,01099
6,40000;0,10675;35,80849;3,44478;0,01120
6,50000;0,10850;36,33536;3,49547;0,01139
6,60000;0,11012;36,66154;3,52684;0,01156
6,70000;0,11144;37,11942;3,57089;0,01169
6,80000;0,11356;37,98499;3,65416;0,01192
6,90000;0,11531;38,38644;3,69278;0,01210
7,00000;0,11644;38,96349;3,74829;0,01222
7,10000;0,11831;39,20184;3,77122;0,01241
7,20000;0,12012;39,99842;3,84785;0,01260
7,30000;0,12187;40,52531;3,89854;0,01279
7,40000;0,12306;40,65703;3,91121;0,01291
7,50000;0,12519;40,75738;3,92086;0,01314
7,60000;0,12700;41,42225;3,98482;0,01333
7,70000;0,12812;41,81741;4,02284;0,01344
7,80000;0,12987;42,30039;4,06930;0,01363
7,90000;0,13181;42,77709;4,11516;0,01383
8,00000;0,13362;43,29144;4,16464;0,01402
8,10000;0,13475;43,12834;4,14895;0,01414
8,20000;0,13681;44,09428;4,24187;0,01436
8,30000;0,13862;44,25109;4,25696;0,01455
8,40000;0,13987;44,15701;4,24791;0,01468
8,50000;0,14150;44,79052;4,30885;0,01485
8,60000;0,14344;45,14805;4,34325;0,01505
8,70000;0,14531;45,59339;4,38609;0,01525
8,80000;0,14644;45,46167;4,37342;0,01537
8,90000;0,14837;46,28962;4,45307;0,01557
9,00000;0,15031;46,54678;4,47780;0,01577
9,10000;0,15169;46,57188;4,48022;0,01592
9,20000;0,15306;47,25556;4,54599;0,01606
9,30000;0,15512;47,09249;4,53030;0,01628
9,40000;0,15700;47,66327;4,58521;0,01647
9,50000;0,15812;47,80127;4,59849;0,01659
9,60000;0,15994;47,73855;4,59245;0,01678
9,70000;0,16187;48,21524;4,63831;0,01699
9,80000;0,16344;48,36577;4,65279;0,01715
9,90000;0,16475;48,79858;4,69443;0,01729
10,00000;0,16681;48,89893;4,70408;0,01750
10,10000;0,16862;48,93029;4,70710;0,01769
10,20000;0,16987;49,30035;4,74270;0,01783
10,30000;0,17150;49,41327;4,75356;0,01800
10,40000;0,17356;49,63279;4,77468;0,01821
10,50000;0,17519;49,33800;4,74632;0,01838
10,60000;0,17637;49,60771;4,77227;0,01851
10,70000;0,17850;50,22867;4,83200;0,01873
10,80000;0,18019;50,09696;4,81933;0,01891
10,90000;0,18162;50,01542;4,81149;0,01906
11,00000;0,18312;50,71166;4,87847;0,01922
11,10000;0,18519;50,27885;4,83683;0,01943
11,20000;0,18694;50,98763;4,90501;0,01962
11,30000;0,18812;51,04409;4,91045;0,01974
11,40000;0,19012;51,30752;4,93579;0,01995
11,50000;0,19181;50,76183;4,88329;0,02013
11,60000;0,19344;50,67401;4,87484;0,02030
11,70000;0,19475;51,37024;4,94182;0,02044
