Saat;Uzama;Yük;Çekme gerilmesi;Çekme gerinimi
(sec);(mm);(N);(MPa);(mm/mm)
0,00000;0,00000;0,70764;0,06808;0,00000
0,10000;0,00081;0,61984;0,05963;0,00009
0,20000;0,00337;2,82144;0,27142;0,00035
0,30000;0,00462;3,19777;0,30763;0,00049
0,40000;0,00675;5,08577;0,48925;0,00071
0,50000;0,00850;5,29275;0,50916;0,00089
0,60000;0,01000;6,03916;0,58097;0,00105
0,70000;0,01144;6,72285;0,64674;0,00120
0,80000;0,01350;6,54096;0,62924;0,00142
0,90000;0,01525;6,67267;0,64191;0,00160
1,00000;0,01644;6,60995;0,63588;0,00172
1,10000;0,01837;7,24974;0,69743;0,00193
1,20000;0,02019;7,84560;0,75475;0,00212
1,30000;0,02175;7,88325;0,75837;0,00228
1,40000;0,02306;8,30977;0,79940;0,00242
1,50000;0,02525;8,94328;0,86034;0,00265
1,60000;0,02700;9,99703;0,96171;0,00283
1,70000;0,02812;11,62784;1,11860;0,00295
1,80000;0,03000;12,52480;1,20489;0,00315
1,90000;0,03181;12,86978;1,23807;0,00334
2,00000;0,03350;12,83842;1,23506;0,00352
2,10000;0,03475;13,97999;1,34488;0,00365
2,20000;0,03681;14,13680;1,35996;0,00386
2,30000;0,03862;14,29361;1,37505;0,00405
2,40000;0,03981;14,72640;1,41668;0,00418
2,50000;0,04150;15,00240;1,44323;0,00435
2,60000;0,04344;14,22460;1,36841;0,00456
2,70000;0,04531;14,49431;1,39435;0,00475
2,80000;0,04644;15,12782;1,45530;0,00487
2,90000;0,04844;14,50060;1,39496;0,00508
3,00000;0,05031;14,72014;1,41608;0,00528
3,10000;0,05156;14,82675;1,42633;0,00541
3,20000;0,05312;15,37872;1,47943;0,00557
3,30000;0,05512;14,68877;1,41306;0,00578
3,40000;0,05700;15,46026;1,48728;0,00598
3,50000;0,05812;15,85542;1,52529;0,00610
3,60000;0,06006;16,08750;1,54762;0,00630
3,70000;0,06200;16,77119;1,61339;0,00651
3,80000;0,06331;16,78374;1,61460;0,00664
3,90000;0,06475;16,71475;1,60796;0,00679
4,00000;0,06681;16,53912;1,59107;0,00701
4,10000;0,06862;16,30704;1,56874;0,00720
4,20000;0,06981;16,31330;1,56934;0,00733
4,30000;0,07162;16,85901;1,62184;0,00752
4,40000;0,07356;15,88052;1,52771;0,00772
4,50000;0,07512;15,84915;1,52469;0,00788
4,60000;0,07637;16,31330;1,56934;0,00801
4,70000;0,07850;15,86797;1,52650;0,00824
4,80000;0,08025;15,36619;1,47823;0,00842
4,90000;0,08156;15,63590;1,50418;0,00856
5,00000;0,08312;15,83660;1,52348;0,00872
5,10000;0,08525;15,23446;1,46556;0,00895
5,20000;0,08687;15,22191;1,46435;0,00912
5,30000;0,08806;15,49162;1,49030;0,00924
5,40000;0,09012;15,17173;1,45952;0,00946
5,50000;0,09187;15,40382;1,48185;0,00964
5,60000;0,09331;15,51672;1,49271;0,00979
5,70000;0,09475;15,43518;1,48487;0,00994
5,80000;0,09687;15,15918;1,45832;0,01017
5,90000;0,09862;15,30347;1,47220;0,01035
6,00000;0,09975;16,65829;1,60253;0,01047
6,10000;0,10181;17,91904;1,72381;0,01068
6,20000;0,10344;17,91276;1,72321;0,01085
6,30000;0,10512;18,59018;1,78838;0,01103
6,40000;0,10637;19,53105;1,87889;0,01116
6,50000;0,10856;19,76311;1,90121;0,01139
6,60000;0,11031;19,86348;1,91087;0,01158
6,70000;0,11144;20,65380;1,98690;0,01169
6,80000;0,11331;21,47548;2,06594;0,01189
6,90000;0,11512;21,08659;2,02853;0,01208
7,00000;0,11687;21,50685;2,06896;0,01226
7,10000;0,11806;21,46920;2,06534;0,01239
7,20000;0,12019;22,45398;2,16007;0,01261
7,30000;0,12200;22,75505;2,18904;0,01280
7,40000;0,12319;23,06239;2,21860;0,01293
7,50000;0,12494;23,68963;2,27894;0,01311
7,60000;0,12675;22,81775;2,19507;0,01330
7,70000;0,12862;23,57045;2,26748;0,01350
7,80000;0,12969;23,92798;2,30187;0,01361
7,90000;0,13175;25,48979;2,45212;0,01382
8,00000;0,13356;27,00770;2,59814;0,01401
8,10000;0,13494;28,93333;2,78339;0,01416
8,20000;0,13650;30,89658;2,97225;0,01432
8,30000;0,13850;33,27380;3,20094;0,01453
8,40000;0,14031;35,45659;3,41093;0,01472
8,50000;0,14144;36,94943;3,55454;0,01484
8,60000;0,14337;39,18239;3,76935;0,01504
8,70000;0,14519;41,91087;4,03183;0,01523
8,80000;0,14669;43,98075;4,23095;0,01539
8,90000;0,14812;45,99418;4,42464;0,01554
9,00000;0,15019;48,23969;4,64066;0,01576
9,10000;0,15194;50,70474;4,87780;0,01594
9,20000;0,15312;52,67425;5,06727;0,01607
9,30000;0,15494;54,62498;5,25493;0,01626
9,40000;0,15687;57,20293;5,50293;0,01646
9,50000;0,15844;58,25041;5,60369;0,01663
9,60000;0,15975;59,98786;5,77084;0,01676
9,70000;0,16187;62,73515;6,03513;0,01699
9,80000;0,16362;64,57923;6,21253;0,01717
9,90000;0,16487;66,35431;6,38329;0,01730
10,00000;0,16650;67,59625;6,50277;0,01747
10,10000;0,16856;70,35609;6,76826;0,01769
10,20000;0,17019;72,75841;6,99937;0,01786
