Saat;Uzama;Yük;Çekme gerilmesi;Çekme gerinimi
(sec);(mm);(N);(MPa);(mm/mm)
0,00000;0,00000;0,48368;0,04653;0,00000
0,10000;0,00075;0,37705;0,03627;0,00008
0,20000;0,00306;1,91377;0,18411;0,00032
0,30000;0,00475;2,75427;0,26496;0,00050
0,40000;0,00681;4,15929;0,40012;0,00071
0,50000;0,00850;4,77398;0,45926;0,00089
0,60000;0,00975;5,29459;0,50934;0,00102
0,70000;0,01181;6,69961;0,64450;0,00124
0,80000;0,01356;7,38956;0,71088;0,00142
0,90000;0,01494;8,64402;0,83156;0,00157
1,00000;0,01650;9,96124;0,95827;0,00173
1,10000;0,01856;10,51947;1,01197;0,00195
1,20000;0,02025;11,63597;1,11938;0,00212
1,30000;0,02144;12,87789;1,23885;0,00225
1,40000;0,02356;13,54276;1,30281;0,00247
1,50000;0,02525;14,59653;1,40419;0,00265
1,60000;0,02669;15,14221;1,45668;0,00280
1,70000;0,02812;16,55349;1,59245;0,00295
1,80000;0,03019;17,40654;1,67451;0,00317
1,90000;0,03194;18,53558;1,78312;0,00335
2,00000;0,03312;19,39489;1,86579;0,00348
2,10000;0,03506;20,44865;1,96716;0,00368
2,20000;0,03681;21,21388;2,04078;0,00386
2,30000;0,03844;22,07318;2,12344;0,00403
2,40000;0,03975;23,15831;2,22783;0,00417
2,50000;0,04187;24,00507;2,30929;0,00439
2,60000;0,04369;24,80794;2,38653;0,00458
2,70000;0,04481;26,26313;2,52652;0,00470
2,80000;0,04669;27,26670;2,62306;0,00490
2,90000;0,04856;27,93157;2,68702;0,00510
3,00000;0,05025;28,54001;2,74555;0,00527
3,10000;0,05144;29,09198;2,79865;0,00540
3,20000;0,05350;30,92352;2,97485;0,00561
3,30000;0,05525;31,57584;3,03760;0,00580
3,40000;0,05656;32,32851;3,11001;0,00594
3,50000;0,05825;33,30701;3,20414;0,00611
3,60000;0,06019;33,16901;3,19086;0,00632
3,70000;0,06200;34,86883;3,35439;0,00651
3,80000;0,06312;35,79715;3,44369;0,00662
3,90000;0,06512;36,20484;3,48291;0,00683
4,00000;0,06694;37,05788;3,56497;0,00702
4,10000;0,06831;37,92348;3,64824;0,00717
4,20000;0,06981;38,32490;3,68686;0,00733
4,30000;0,07187;38,98977;3,75082;0,00754
4,40000;0,07369;39,76754;3,82564;0,00773
4,50000;0,07481;40,80250;3,92520;0,00785
4,60000;0,07669;41,09731;3,95357;0,00805
4,70000;0,07856;42,18870;4,05856;0,00824
4,80000;0,08006;42,48978;4,08752;0,00840
4,90000;0,08144;43,49335;4,18406;0,00855
5,00000;0,08350;43,85088;4,21846;0,00876
5,10000;0,08531;43,74424;4,20820;0,00895
5,20000;0,08656;45,29352;4,35724;0,00908
5,30000;0,08831;45,71376;4,39767;0,00927
5,40000;0,09025;46,28454;4,45258;0,00947
5,50000;0,09181;46,83651;4,50568;0,00963
5,60000;0,09306;47,24422;4,54490;0,00977
5,70000;0,09519;47,78993;4,59740;0,00999
5,80000;0,09694;48,56770;4,67222;0,01017
5,90000;0,09825;49,45837;4,75790;0,01031
6,00000;0,09987;50,09815;4,81945;0,01048
6,10000;0,10187;50,80693;4,88763;0,01069
6,20000;0,10356;51,70389;4,97392;0,01087
6,30000;0,10475;52,76392;5,07589;0,01099
6,40000;0,10687;53,02108;5,10063;0,01121
6,50000;0,10856;53,47896;5,14468;0,01139
6,60000;0,11000;53,15279;5,11330;0,01154
6,70000;0,11144;53,91804;5,18692;0,01169
6,80000;0,11362;53,87412;5,18270;0,01192
6,90000;0,11531;54,12502;5,20683;0,01210
7,00000;0,11644;54,47001;5,24002;0,01222
7,10000;0,11844;54,13129;5,20743;0,01243
7,20000;0,12019;54,28183;5,22192;0,01261
7,30000;0,12181;53,64832;5,16097;0,01278
7,40000;0,12306;54,33827;5,22735;0,01291
7,50000;0,12525;54,36963;5,23036;0,01314
7,60000;0,12700;53,55424;5,15192;0,01333
7,70000;0,12806;54,21282;5,21528;0,01344
7,80000;0,12994;54,26302;5,22011;0,01363
7,90000;0,13181;54,11876;5,20623;0,01383
8,00000;0,13356;54,27555;5,22131;0,01401
8,10000;0,13475;54,64563;5,25692;0,01414
8,20000;0,13687;54,45746;5,23881;0,01436
8,30000;0,13869;54,28810;5,22252;0,01455
8,40000;0,13981;55,16624;5,30700;0,01467
8,50000;0,14156;55,22897;5,31303;0,01485
8,60000;0,14344;55,29795;5,31967;0,01505
8,70000;0,14531;55,65549;5,35406;0,01525
8,80000;0,14644;56,27645;5,41380;0,01537
8,90000;0,14850;56,62770;5,44759;0,01558
9,00000;0,15031;55,98164;5,38544;0,01577
9,10000;0,15156;56,09454;5,39630;0,01590
9,20000;0,15312;56,30152;5,41621;0,01607
9,30000;0,15512;55,73074;5,36130;0,01628
9,40000;0,15700;55,80601;5,36854;0,01647
9,50000;0,15812;56,45207;5,43069;0,01659
9,60000;0,16006;56,15100;5,40173;0,01680
9,70000;0,16194;56,04436;5,39147;0,01699
9,80000;0,16337;55,80601;5,36854;0,01714
9,90000;0,16475;56,09454;5,39630;0,01729
10,00000;0,16681;56,21372;5,40777;0,01750
10,10000;0,16869;55,73074;5,36130;0,01770
10,20000;0,16981;56,35798;5,42164;0,01782
10,30000;0,17156;56,45833;5,43130;0,01800
10,40000;0,17362;56,09454;5,39630;0,01822
10,50000;0,17512;56,04436;5,39147;0,01838
10,60000;0,17644;55,93773;5,38121;0,01851
10,70000;0,17856;56,33289;5,41923;0,01874
10,80000;0,18025;56,43952;5,42949;0,01891
10,90000;0,18156;55,96282;5,38363;0,01905
11,00000;0,18319;56,45833;5,43130;0,01922
11,10000;0,18519;55,12859;5,30338;0,01943
11,20000;0,18694;55,59903;5,34863;0,01962
11,30000;0,18812;56,45833;5,43130;0,01974
11,40000;0,19012;56,70923;5,45543;0,01995
11,50000;0,19187;57,55601;5,53689;0,02013
11,60000;0,19337;57,24865;5,50733;0,02029
11,70000;0,19481;57,62500;5,54353;0,02044
11,80000;0,19687;57,81944;5,56224;0,02066
11,90000;0,19862;58,08915;5,58818;0,02084
12,00000;0,19975;58,51567;5,62921;0,02096
12,10000;0,20181;58,66622;5,64370;0,02118
12,20000;0,20350;58,57213;5,63464;0,02135
12,30000;0,20512;58,83558;5,65999;0,02152
12,40000;0,20637;59,50672;5,72455;0,02166
12,50000;0,20856;59,73880;5,74688;0,02188
12,60000;0,21037;59,43144;5,71731;0,02208
12,70000;0,21150;59,85170;5,75774;0,02219
12,80000;0,21337;60,17785;5,78911;0,02239
12,90000;0,21512;60,16532;5,78791;0,02257
13,00000;0,21687;61,48878;5,91523;0,02276
13,10000;0,21806;61,89649;5,95445;0,02288
13,20000;0,22019;62,59272;6,02143;0,02310
13,30000;0,22194;63,32658;6,09202;0,02329
13,40000;0,22319;64,36780;6,19219;0,02342
13,50000;0,22494;65,53447;6,30442;0,02360
13,60000;0,22681;65,33375;6,28511;0,02380
13,70000;0,22862;66,61960;6,40881;0,02399
13,80000;0,22975;67,54163;6,49751;0,02411
13,90000;0,23181;68,38839;6,57897;0,02432
14,00000;0,23362;69,17245;6,65440;0,02451
14,10000;0,23494;69,57387;6,69301;0,02465
14,20000;0,23650;70,17602;6,75094;0,02482
14,30000;0,23856;71,02280;6,83240;0,02503
14,40000;0,24031;71,67512;6,89515;0,02522
14,50000;0,24144;72,82298;7,00558;0,02533
14,60000;0,24337;73,14286;7,03635;0,02554
14,70000;0,24525;73,93945;7,11298;0,02573
14,80000;0,24669;74,74858;7,19082;0,02589
14,90000;0,24812;75,62672;7,27530;0,02604
15,00000;0,25019;75,97797;7,30909;0,02625
15,10000;0,25200;76,49858;7,35917;0,02644
15,20000;0,25319;77,67151;7,47201;0,02657
15,30000;0,25494;78,29876;7,53235;0,02675
15,40000;0,25694;78,68137;7,56916;0,02696
15,50000;0,25850;79,62850;7,66027;0,02712
15,60000;0,25975;79,91076;7,68742;0,02726
15,70000;0,26187;80,92059;7,78457;0,02748
15,80000;0,26356;81,26558;7,81776;0,02766
15,90000;0,26487;82,20645;7,90827;0,02779
16,00000;0,26650;82,59532;7,94568;0,02796
16,10000;0,26856;82,92776;7,97766;0,02818
16,20000;0,27025;84,20732;8,10075;0,02836
16,30000;0,27144;84,78439;8,15627;0,02848
16,40000;0,27356;85,46179;8,22143;0,02871
16,50000;0,27525;86,07022;8,27996;0,02888
16,60000;0,27669;86,55319;8,32642;0,02903
16,70000;0,27812;87,33724;8,40185;0,02918
16,80000;0,28019;87,80768;8,44711;0,02940
16,90000;0,28194;87,89548;8,45555;0,02958
17,00000;0,28312;89,18759;8,57985;0,02971
17,10000;0,28512;89,50122;8,61003;0,02992
17,20000;0,28687;90,10963;8,66855;0,03010
17,30000;0,28850;90,72432;8,72769;0,03027
17,40000;0,28975;91,31392;8,78441;0,03040
