Saat;Uzama;Yük;Çekme gerilmesi;Çekme gerinimi
(sec);(mm);(N);(MPa);(mm/mm)
0,00000;0,00000;0,23167;0,02229;0,00000
0,10000;0,00081;0,22540;0,02168;0,00009
0,20000;0,00325;1,73077;0,16650;0,00034
0,30000;0,00487;1,84367;0,17736;0,00051
0,40000;0,00644;2,50854;0,24132;0,00068
0,50000;0,00850;3,45567;0,33244;0,00089
0,60000;0,01019;3,68147;0,35416;0,00107
0,70000;0,01131;4,37771;0,42114;0,00119
0,80000;0,01337;4,95478;0,47665;0,00140
0,90000;0,01512;4,35889;0,41933;0,00159
1,00000;0,01662;5,29976;0,50984;0,00174
1,10000;0,01806;4,74150;0,45613;0,00190
1,20000;0,02019;5,60083;0,53880;0,00212
1,30000;0,02194;5,63220;0,54182;0,00230
1,40000;0,02300;5,51927;0,53095;0,00241
1,50000;0,02500;6,14652;0,59130;0,00262
1,60000;0,02675;5,60710;0,53940;0,00281
1,70000;0,02844;6,15278;0,59190;0,00298
1,80000;0,02969;6,89293;0,66310;0,00312
1,90000;0,03181;6,42249;0,61784;0,00334
2,00000;0,03362;6,56049;0,63112;0,00353
2,10000;0,03475;6,54168;0,62931;0,00365
2,20000;0,03662;6,97447;0,67094;0,00384
2,30000;0,03844;6,82394;0,65646;0,00403
2,40000;0,04019;7,04974;0,67819;0,00422
2,50000;0,04137;7,54525;0,72585;0,00434
2,60000;0,04344;7,26928;0,69930;0,00456
2,70000;0,04531;7,26928;0,69930;0,00475
2,80000;0,04644;7,66444;0,73732;0,00487
2,90000;0,04812;7,90905;0,76085;0,00505
3,00000;0,05006;7,58916;0,73008;0,00525
3,10000;0,05194;7,38846;0,71077;0,00545
3,20000;0,05306;8,16623;0,78559;0,00557
3,30000;0,05506;8,05960;0,77533;0,00578
3,40000;0,05687;8,12232;0,78137;0,00597
3,50000;0,05825;8,04705;0,77413;0,00611
3,60000;0,05975;7,95925;0,76568;0,00627
3,70000;0,06175;8,93772;0,85981;0,00648
3,80000;0,06362;8,24777;0,79344;0,00668
3,90000;0,06475;8,83110;0,84955;0,00679
4,00000;0,06662;8,86873;0,85317;0,00699
4,10000;0,06856;8,07841;0,77714;0,00719
4,20000;0,07000;8,96908;0,86283;0,00735
4,30000;0,07137;8,80600;0,84714;0,00749
4,40000;0,07344;9,06945;0,87248;0,00771
4,50000;0,07525;8,73073;0,83990;0,00790
4,60000;0,07644;8,84363;0,85076;0,00802
4,70000;0,07819;9,13844;0,87912;0,00820
4,80000;0,08019;9,06945;0,87248;0,00841
4,90000;0,08175;9,21371;0,88636;0,00858
5,00000;0,08306;9,53986;0,91774;0,00872
5,10000;0,08512;9,16980;0,88214;0,00893
5,20000;0,08687;9,17609;0,88274;0,00912
5,30000;0,08819;8,88754;0,85498;0,00925
5,40000;0,08975;9,45833;0,90989;0,00942
5,50000;0,09181;9,08826;0,87429;0,00963
5,60000;0,09350;8,88128;0,85438;0,00981
5,70000;0,09469;9,10708;0,87610;0,00994
5,80000;0,09675;8,78719;0,84533;0,01015
5,90000;0,09850;8,82482;0,84895;0,01034
6,00000;0,10000;8,98791;0,86464;0,01049
6,10000;0,10137;8,64919;0,83205;0,01064
6,20000;0,10350;9,13218;0,87852;0,01086
6,30000;0,10525;8,59902;0,82723;0,01104
6,40000;0,10644;9,46461;0,91050;0,01117
6,50000;0,10837;8,40458;0,80852;0,01137
6,60000;0,11006;8,66801;0,83386;0,01155
6,70000;0,11175;8,65548;0,83266;0,01173
6,80000;0,11300;9,04435;0,87007;0,01186
6,90000;0,11519;8,37322;0,80550;0,01209
7,00000;0,11694;8,64919;0,83205;0,01227
7,10000;0,11806;8,29168;0,79766;0,01239
7,20000;0,11994;8,34186;0,80249;0,01259
7,30000;0,12175;7,55780;0,72706;0,01278
7,40000;0,12350;7,79615;0,74999;0,01296
7,50000;0,12469;7,82751;0,75301;0,01308
7,60000;0,12681;7,75852;0,74637;0,01331
7,70000;0,12856;7,72090;0,74275;0,01349
7,80000;0,12981;7,30064;0,70232;0,01362
7,90000;0,13150;7,13128;0,68603;0,01380
8,00000;0,13344;7,23791;0,69629;0,01400
8,10000;0,13525;6,74240;0,64862;0,01419
8,20000;0,13631;7,36336;0,70836;0,01430
8,30000;0,13837;7,04974;0,67819;0,01452
8,40000;0,14019;6,55423;0,63052;0,01471
8,50000;0,14156;6,48522;0,62388;0,01485
8,60000;0,14312;6,32843;0,60880;0,01502
8,70000;0,14519;6,47269;0,62267;0,01523
8,80000;0,14694;6,31588;0,60759;0,01542
8,90000;0,14806;6,15907;0,59250;0,01554
9,00000;0,14994;6,42249;0,61784;0,01573
9,10000;0,15181;5,31857;0,51165;0,01593
9,20000;0,15331;5,87681;0,56535;0,01609
9,30000;0,15469;5,78898;0,55690;0,01623
9,40000;0,15681;5,49420;0,52854;0,01645
9,50000;0,15862;5,38756;0,51828;0,01664
9,60000;0,15981;5,42519;0,52190;0,01677
9,70000;0,16156;5,21194;0,50139;0,01695
9,80000;0,16350;4,77915;0,45975;0,01716
9,90000;0,16506;4,53452;0,43622;0,01732
10,00000;0,16637;4,69133;0,45131;0,01746
10,10000;0,16850;4,29617;0,41329;0,01768
10,20000;0,17025;4,25854;0,40967;0,01786
10,30000;0,17156;3,92611;0,37769;0,01800
10,40000;0,17312;4,29617;0,41329;0,01817
10,50000;0,17512;3,71912;0,35778;0,01838
10,60000;0,17681;3,33649;0,32097;0,01855
10,70000;0,17806;3,98254;0,38312;0,01868
10,80000;0,18006;3,66266;0,35235;0,01889
10,90000;0,18181;3,34904;0,32218;0,01908
11,00000;0,18331;2,89744;0,27873;0,01924
11,10000;0,18469;2,68416;0,25822;0,01938
11,20000;0,18681;3,04796;0,29321;0,01960
11,30000;0,18862;2,16356;0,20813;0,01979
11,40000;0,18975;2,91625;0,28054;0,01991
11,50000;0,19169;2,64025;0,25399;0,02011
11,60000;0,19350;2,24509;0,21598;0,02030
11,70000;0,19512;1,94402;0,18701;0,02047
11,80000;0,19637;2,36428;0,22744;0,02061
11,90000;0,19850;2,07576;0,19969;0,02083
12,00000;0,20025;1,70567;0,16409;0,02101
12,10000;0,20144;1,97538;0,19003;0,02114
12,20000;0,20325;2,35802;0,22684;0,02133
12,30000;0,20512;1,41088;0,13573;0,02152
12,40000;0,20687;1,06590;0,10254;0,02171
12,50000;0,20800;1,44851;0,13935;0,02183
12,60000;0,21012;1,76840;0,17012;0,02205
12,70000;0,21194;1,26034;0,12124;0,02224
12,80000;0,21312;1,59277;0,15322;0,02236
12,90000;0,21481;1,36071;0,13090;0,02254
13,00000;0,21681;1,17880;0,11340;0,02275
13,10000;0,21856;0,84010;0,08082;0,02293
13,20000;0,21969;1,05964;0,10194;0,02305
13,30000;0,22169;1,12234;0,10797;0,02326
13,40000;0,22356;0,68955;0,06633;0,02346
13,50000;0,22494;0,38221;0,03677;0,02360
13,60000;0,22637;0,22540;0,02168;0,02375
13,70000;0,22844;0,38848;0,03737;0,02397
13,80000;0,23025;0,14387;0,01384;0,02416
13,90000;0,23144;0,39476;0,03798;0,02429
14,00000;0,23331;0,44494;0,04280;0,02448
14,10000;0,23519;-0,38303;-0,03685;0,02468
14,20000;0,23662;-0,26384;-0,02538;0,02483
14,30000;0,23806;-0,01923;-0,00185;0,02498
14,40000;0,24012;-0,59002;-0,05676;0,02520
14,50000;0,24194;-0,60257;-0,05797;0,02539
14,60000;0,24312;-0,37674;-0,03624;0,02551
14,70000;0,24487;-0,39556;-0,03805;0,02570
14,80000;0,24681;-1,00399;-0,09658;0,02590
14,90000;0,24844;-0,96008;-0,09236;0,02607
15,00000;0,24969;-0,84718;-0,08150;0,02620
15,10000;0,25181;-0,97263;-0,09357;0,02642
15,20000;0,25356;-1,09179;-0,10503;0,02661
15,30000;0,25487;-1,13570;-0,10925;0,02674
15,40000;0,25644;-1,21098;-0,11650;0,02691
15,50000;0,25856;-1,74413;-0,16779;0,02713
15,60000;0,26019;-2,18947;-0,21063;0,02730
15,70000;0,26137;-1,54341;-0,14848;0,02743
15,80000;0,26344;-1,77550;-0,17080;0,02764
15,90000;0,26512;-1,94483;-0,18709;0,02782
16,00000;0,26662;-2,24591;-0,21606;0,02798
16,10000;0,26812;-2,54072;-0,24442;0,02813
16,20000;0,27019;-1,85075;-0,17804;0,02835
16,30000;0,27194;-2,22709;-0,21425;0,02853
16,40000;0,27300;-1,91976;-0,18468;0,02865
16,50000;0,27500;-2,05147;-0,19735;0,02886
16,60000;0,27675;-2,36509;-0,22752;0,02904
16,70000;0,27844;-2,32118;-0,22330;0,02922
16,80000;0,27969;-1,91347;-0,18408;0,02935
16,90000;0,28181;-2,50309;-0,24080;0,02957
17,00000;0,28362;-2,39646;-0,23054;0,02976
17,10000;0,28475;-2,54698;-0,24502;0,02988
17,20000;0,28662;-1,91347;-0,18408;0,03008
