Saat;Uzama;Yük;Çekme gerilmesi;Çekme gerinimi
(sec);(mm);(N);(MPa);(mm/mm)
0,00000;0,00000;0,14864;0,01430;0,00000
0,10000;0,00087;0,25528;0,02456;0,00009
0,20000;0,00275;2,00525;0,19291;0,00029
0,30000;0,00506;2,75795;0,26531;0,00053
0,40000;0,00694;4,06259;0,39082;0,00073
0,50000;0,00825;5,14144;0,49461;0,00087
0,60000;0,00987;5,88158;0,56581;0,00104
0,70000;0,01187;6,99179;0,67261;0,00125
0,80000;0,01350;8,30900;0,79933;0,00142
0,90000;0,01475;9,00524;0,86630;0,00155
1,00000;0,01687;10,14681;0,97612;0,00177
1,10000;0,01862;10,32243;0,99302;0,00195
1,20000;0,01994;11,90307;1,14508;0,00209
1,30000;0,02150;12,31076;1,18430;0,00226
1,40000;0,02350;13,19516;1,26938;0,00247
1,50000;0,02525;14,24893;1,37075;0,00265
1,60000;0,02644;14,97027;1,44014;0,00277
1,70000;0,02844;16,17456;1,55599;0,00298
1,80000;0,03019;17,00877;1,63625;0,00317
1,90000;0,03175;17,82419;1,71469;0,00333
2,00000;0,03312;18,15036;1,74607;0,00348
2,10000;0,03525;18,66468;1,79554;0,00370
2,20000;0,03694;19,46755;1,87278;0,00388
2,30000;0,03812;20,24532;1,94760;0,00400
2,40000;0,04006;20,95411;2,01579;0,00420
2,50000;0,04181;21,36182;2,05501;0,00439
2,60000;0,04350;22,26504;2,14190;0,00456
2,70000;0,04475;22,97380;2,21008;0,00470
2,80000;0,04687;23,73275;2,28309;0,00492
2,90000;0,04862;24,32864;2,34042;0,00510
3,00000;0,04981;24,99977;2,40498;0,00523
3,10000;0,05162;25,18168;2,42248;0,00542
3,20000;0,05350;26,22916;2,52325;0,00561
3,30000;0,05525;26,78740;2,57695;0,00580
3,40000;0,05644;27,77844;2,67229;0,00592
3,50000;0,05850;28,17360;2,71030;0,00614
3,60000;0,06031;28,49977;2,74168;0,00633
3,70000;0,06156;29,19601;2,80866;0,00646
3,80000;0,06319;29,97378;2,88348;0,00663
3,90000;0,06512;30,01769;2,88770;0,00683
4,00000;0,06700;30,85190;2,96796;0,00703
4,10000;0,06812;30,95854;2,97821;0,00715
4,20000;0,07012;31,51051;3,03131;0,00736
4,30000;0,07194;32,04367;3,08260;0,00755
4,40000;0,07325;32,80889;3,15622;0,00769
4,50000;0,07475;33,23541;3,19725;0,00784
4,60000;0,07681;33,91283;3,26242;0,00806
4,70000;0,07869;34,44597;3,31371;0,00826
4,80000;0,07981;34,62161;3,33060;0,00837
4,90000;0,08169;35,55620;3,42051;0,00857
5,00000;0,08356;35,80707;3,44464;0,00877
5,10000;0,08506;35,86980;3,45068;0,00893
5,20000;0,08644;36,67267;3,52791;0,00907
5,30000;0,08850;36,91101;3,55084;0,00929
5,40000;0,09025;37,14310;3,57317;0,00947
5,50000;0,09156;37,80171;3,63653;0,00961
5,60000;0,09325;38,03377;3,65885;0,00978
5,70000;0,09525;38,61710;3,71497;0,00999
5,80000;0,09687;39,30079;3,78074;0,01017
5,90000;0,09806;39,59560;3,80910;0,01029
6,00000;0,10019;39,99702;3,84772;0,01051
6,10000;0,10194;40,16638;3,86401;0,01070
6,20000;0,10331;40,27928;3,87487;0,01084
6,30000;0,10481;40,90653;3,93521;0,01100
6,40000;0,10694;41,45221;3,98771;0,01122
6,50000;0,10856;41,71566;4,01305;0,01139
6,60000;0,10975;41,86619;4,02753;0,01152
6,70000;0,11181;42,72552;4,11020;0,01173
6,80000;0,11356;42,86978;4,12408;0,01192
6,90000;0,11506;42,66906;4,10477;0,01207
7,00000;0,11644;43,30256;4,16571;0,01222
7,10000;0,11856;43,39039;4,17416;0,01244
7,20000;0,12031;43,91100;4,22424;0,01262
7,30000;0,12144;44,16816;4,24898;0,01274
7,40000;0,12337;44,13680;4,24596;0,01295
7,50000;0,12512;44,50686;4,28156;0,01313
7,60000;0,12681;44,58840;4,28941;0,01331
7,70000;0,12806;45,22193;4,35035;0,01344
7,80000;0,13019;45,41636;4,36906;0,01366
7,90000;0,13200;45,67979;4,39440;0,01385
8,00000;0,13319;45,91816;4,41733;0,01398
8,10000;0,13500;45,88051;4,41371;0,01417
8,20000;0,13681;45,93069;4,41854;0,01436
8,30000;0,13856;45,78643;4,40466;0,01454
8,40000;0,13975;46,15022;4,43966;0,01466
8,50000;0,14187;46,73356;4,49577;0,01489
8,60000;0,14369;46,62066;4,48491;0,01508
8,70000;0,14487;46,67710;4,49034;0,01520
8,80000;0,14656;47,45489;4,56517;0,01538
8,90000;0,14850;46,97191;4,51870;0,01558
9,00000;0,15031;47,22280;4,54284;0,01577
9,10000;0,15144;47,32944;4,55310;0,01589
9,20000;0,15344;47,46115;4,56577;0,01610
9,30000;0,15525;47,66188;4,58508;0,01629
9,40000;0,15662;47,64933;4,58387;0,01643
9,50000;0,15819;47,89394;4,60740;0,01660
9,60000;0,16019;48,27029;4,64361;0,01681
9,70000;0,16194;48,16994;4,63395;0,01699
9,80000;0,16312;48,21385;4,63818;0,01712
9,90000;0,16500;48,50863;4,66654;0,01731
10,00000;0,16687;48,32046;4,64843;0,01751
10,10000;0,16837;48,19501;4,63636;0,01767
10,20000;0,16975;48,54628;4,67016;0,01781
10,30000;0,17187;48,27029;4,64361;0,01804
10,40000;0,17362;48,32046;4,64843;0,01822
10,50000;0,17487;48,37692;4,65386;0,01835
10,60000;0,17656;48,57765;4,67317;0,01853
10,70000;0,17856;48,77208;4,69188;0,01874
10,80000;0,18019;49,11707;4,72507;0,01891
10,90000;0,18144;49,29896;4,74256;0,01904
11,00000;0,18356;48,87243;4,70153;0,01926
11,10000;0,18525;48,47101;4,66292;0,01944
11,20000;0,18662;48,92889;4,70696;0,01958
11,30000;0,18812;48,81599;4,69610;0,01974
11,40000;0,19025;49,22368;4,73532;0,01996
11,50000;0,19194;49,14843;4,72808;0,02014
11,60000;0,19312;48,88498;4,70274;0,02026
11,70000;0,19519;49,12959;4,72627;0,02048
11,80000;0,19687;49,14214;4,72748;0,02066
11,90000;0,19837;49,05434;4,71903;0,02082
12,00000;0,19975;49,58122;4,76972;0,02096
12,10000;0,20187;48,83481;4,69791;0,02118
12,20000;0,20362;49,18606;4,73170;0,02137
12,30000;0,20481;49,09197;4,72265;0,02149
12,40000;0,20675;49,30524;4,74317;0,02169
12,50000;0,20850;48,98533;4,71239;0,02188
12,60000;0,21012;48,97907;4,71179;0,02205
12,70000;0,21137;49,17979;4,73110;0,02218
12,80000;0,21356;49,13588;4,72688;0,02241
12,90000;0,21531;49,06061;4,71964;0,02259
13,00000;0,21650;48,99788;4,71360;0,02272
13,10000;0,21831;49,08571;4,72205;0,02291
13,20000;0,22025;49,14843;4,72808;0,02311
13,30000;0,22194;48,73446;4,68826;0,02329
13,40000;0,22306;49,01669;4,71541;0,02341
13,50000;0,22512;48,87872;4,70214;0,02362
13,60000;0,22694;49,00417;4,71421;0,02381
13,70000;0,22825;48,75953;4,69067;0,02395
13,80000;0,22987;49,02298;4,71602;0,02412
13,90000;0,23187;49,14214;4,72748;0,02433
14,00000;0,23369;48,75327;4,69007;0,02452
14,10000;0,23475;48,77835;4,69248;0,02463
14,20000;0,23675;49,19861;4,73291;0,02484
14,30000;0,23862;48,95397;4,70938;0,02504
14,40000;0,24000;48,55881;4,67136;0,02518
14,50000;0,24144;48,80344;4,69490;0,02533
14,60000;0,24356;48,83481;4,69791;0,02556
14,70000;0,24537;48,87872;4,70214;0,02575
14,80000;0,24650;48,64037;4,67921;0,02587
14,90000;0,24831;48,77835;4,69248;0,02606
15,00000;0,25019;48,76580;4,69127;0,02625
15,10000;0,25175;48,30165;4,64662;0,02642
15,20000;0,25306;48,81599;4,69610;0,02655
15,30000;0,25519;48,59017;4,67438;0,02678
15,40000;0,25700;48,46472;4,66231;0,02697
15,50000;0,25825;48,38319;4,65447;0,02710
15,60000;0,25987;48,67800;4,68283;0,02727
15,70000;0,26187;48,22011;4,63878;0,02748
15,80000;0,26350;48,53373;4,66895;0,02765
15,90000;0,26475;48,32046;4,64843;0,02778
16,00000;0,26687;48,10721;4,62792;0,02800
16,10000;0,26862;47,61796;4,58085;0,02819
16,20000;0,26994;47,91277;4,60921;0,02833
16,30000;0,27150;48,05075;4,62249;0,02849
16,40000;0,27356;48,20130;4,63697;0,02871
16,50000;0,27531;48,28284;4,64481;0,02889
16,60000;0,27644;48,50863;4,66654;0,02901
16,70000;0,27844;47,90023;4,60801;0,02922
16,80000;0,28019;48,09466;4,62671;0,02940
16,90000;0,28175;47,80614;4,59896;0,02956
17,00000;0,28312;48,14484;4,63154;0,02971
17,10000;0,28525;47,63051;4,58206;0,02993
