Saat;Uzama;Yük;Çekme gerilmesi;Çekme gerinimi
(sec);(mm);(N);(MPa);(mm/mm)
0,00000;0,00000;0,12391;0,01192;0,00000
0,10000;0,00075;0,63826;0,06140;0,00008
0,20000;0,00325;1,68574;0,16217;0,00034
0,30000;0,00469;2,67050;0,25690;0,00049
0,40000;0,00662;3,79954;0,36552;0,00070
0,50000;0,00856;3,02803;0,29130;0,00090
0,60000;0,00994;3,79325;0,36491;0,00104
0,70000;0,01144;5,06656;0,48740;0,00120
0,80000;0,01344;5,24845;0,50490;0,00141
0,90000;0,01531;6,44021;0,61955;0,00161
1,00000;0,01644;7,24935;0,69739;0,00172
1,10000;0,01825;7,41868;0,71368;0,00192
1,20000;0,02025;8,03967;0,77342;0,00212
1,30000;0,02175;8,63553;0,83074;0,00228
1,40000;0,02306;10,10953;0,97254;0,00242
1,50000;0,02519;10,63014;1,02262;0,00264
1,60000;0,02694;10,91869;1,05038;0,00283
1,70000;0,02819;11,69646;1,12520;0,00296
1,80000;0,02981;12,59339;1,21149;0,00313
1,90000;0,03187;12,28605;1,18192;0,00334
2,00000;0,03350;12,86310;1,23743;0,00352
2,10000;0,03475;13,30846;1,28028;0,00365
2,20000;0,03681;14,10504;1,35691;0,00386
2,30000;0,03850;14,56293;1,40096;0,00404
2,40000;0,03994;14,81383;1,42509;0,00419
2,50000;0,04144;16,17493;1,55603;0,00435
2,60000;0,04356;15,64177;1,50474;0,00457
2,70000;0,04525;16,31293;1,56931;0,00475
2,80000;0,04644;16,38818;1,57654;0,00487
2,90000;0,04844;16,90253;1,62602;0,00508
3,00000;0,05019;17,00288;1,63568;0,00527
3,10000;0,05175;17,39804;1,67369;0,00543
3,20000;0,05306;18,07546;1,73886;0,00557
3,30000;0,05519;18,22598;1,75334;0,00579
3,40000;0,05694;18,21346;1,75214;0,00597
3,50000;0,05812;18,97868;1,82575;0,00610
3,60000;0,06000;18,82813;1,81127;0,00630
3,70000;0,06181;18,96613;1,82454;0,00649
3,80000;0,06350;18,84697;1,81308;0,00666
3,90000;0,06469;19,64981;1,89031;0,00679
4,00000;0,06681;19,60592;1,88609;0,00701
4,10000;0,06862;19,21703;1,84868;0,00720
4,20000;0,06987;19,85054;1,90962;0,00733
4,30000;0,07156;20,70984;1,99229;0,00751
4,40000;0,07350;20,06381;1,93014;0,00771
4,50000;0,07525;20,06381;1,93014;0,00790
4,60000;0,07637;20,33352;1,95609;0,00801
4,70000;0,07844;20,82277;2,00315;0,00823
4,80000;0,08019;20,33352;1,95609;0,00841
4,90000;0,08156;20,20178;1,94341;0,00856
5,00000;0,08319;21,15520;2,03513;0,00873
