Saat;Uzama;Yük;Çekme gerilmesi;Çekme gerinimi
(sec);(mm);(N);(MPa);(mm/mm)
0,00000;0,00000;-0,04207;-0,00405;0,00000
0,10000;0,00056;-0,17378;-0,01672;0,00006
0,20000;0,00294;1,58248;0,15223;0,00031
0,30000;0,00525;2,47944;0,23852;0,00055
0,40000;0,00644;3,53947;0,34050;0,00068
0,50000;0,00825;4,34860;0,41834;0,00087
0,60000;0,01006;5,71597;0,54988;0,00106
0,70000;0,01187;6,30559;0,60660;0,00125
0,80000;0,01306;7,19000;0,69168;0,00137
0,90000;0,01512;7,56006;0,72728;0,00159
1,00000;0,01694;8,67026;0,83408;0,00178
1,10000;0,01819;9,78676;0,94149;0,00191
1,20000;0,01987;10,20699;0,98191;0,00209
1,30000;0,02175;10,58960;1,01872;0,00228
1,40000;0,02362;11,54302;1,11044;0,00248
1,50000;0,02475;12,70340;1,22207;0,00260
1,60000;0,02675;12,99193;1,24982;0,00281
1,70000;0,02856;13,85752;1,33309;0,00300
1,80000;0,03000;14,59138;1,40369;0,00315
1,90000;0,03150;15,21236;1,46343;0,00331
2,00000;0,03350;15,59497;1,50024;0,00352
2,10000;0,03531;16,26611;1,56480;0,00371
2,20000;0,03644;17,11289;1,64626;0,00382
2,30000;0,03837;17,77776;1,71022;0,00403
2,40000;0,04025;18,85660;1,81401;0,00422
2,50000;0,04169;18,44889;1,77479;0,00437
2,60000;0,04306;18,93814;1,82185;0,00452
2,70000;0,04519;19,24548;1,85142;0,00474
2,80000;0,04694;20,18008;1,94133;0,00493
2,90000;0,04819;20,58151;1,97994;0,00506
3,00000;0,04987;21,10212;2,03003;0,00523
3,10000;0,05187;21,45963;2,06442;0,00544
3,20000;0,05350;21,98024;2,11450;0,00561
3,30000;0,05475;22,72667;2,18631;0,00575
3,40000;0,05687;22,48203;2,16277;0,00597
3,50000;0,05856;22,98383;2,21105;0,00615
3,60000;0,05994;24,08149;2,31664;0,00629
3,70000;0,06144;24,31984;2,33957;0,00645
3,80000;0,06356;24,21949;2,32992;0,00667
3,90000;0,06519;25,10389;2,41500;0,00684
4,00000;0,06637;25,52413;2,45542;0,00696
4,10000;0,06850;26,00083;2,50128;0,00719
4,20000;0,07012;26,36462;2,53628;0,00736
4,30000;0,07169;26,52144;2,55136;0,00752
4,40000;0,07312;27,61912;2,65696;0,00767
4,50000;0,07525;26,95424;2,59300;0,00790
4,60000;0,07694;27,33686;2,62981;0,00807
4,70000;0,07812;28,05816;2,69920;0,00820
4,80000;0,08006;28,39060;2,73118;0,00840
4,90000;0,08181;28,48469;2,74023;0,00858
5,00000;0,08350;29,00530;2,79031;0,00876
5,10000;0,08469;28,86103;2,77643;0,00889
5,20000;0,08687;29,19976;2,80902;0,00912
5,30000;0,08862;29,46947;2,83497;0,00930
5,40000;0,08981;30,36640;2,92125;0,00942
5,50000;0,09162;30,58594;2,94237;0,00961
5,60000;0,09350;30,29115;2,91401;0,00981
5,70000;0,09525;30,76156;2,95927;0,00999
5,80000;0,09637;31,07518;2,98944;0,01011
5,90000;0,09850;31,20690;3,00211;0,01034
6,00000;0,10025;31,21945;3,00331;0,01052
6,10000;0,10156;31,94704;3,07331;0,01066
6,20000;0,10319;32,12267;3,09020;0,01083
6,30000;0,10512;32,13522;3,09141;0,01103
6,40000;0,10694;32,78127;3,15356;0,01122
6,50000;0,10806;32,56800;3,13304;0,01134
6,60000;0,11006;32,59936;3,13606;0,01155
6,70000;0,11187;32,65582;3,14149;0,01174
6,80000;0,11325;32,81890;3,15718;0,01188
6,90000;0,11481;33,54650;3,22718;0,01205
7,00000;0,11687;33,37087;3,21028;0,01226
7,10000;0,11869;33,32070;3,20545;0,01245
7,20000;0,11975;34,05455;3,27605;0,01257
7,30000;0,12162;33,91029;3,26217;0,01276
7,40000;0,12356;34,32427;3,30200;0,01297
7,50000;0,12506;34,28664;3,29838;0,01312
7,60000;0,12644;34,33682;3,30321;0,01327
7,70000;0,12856;34,35563;3,30501;0,01349
7,80000;0,13031;34,56890;3,32553;0,01367
7,90000;0,13150;34,57516;3,32613;0,01380
8,00000;0,13319;34,99542;3,36656;0,01398
8,10000;0,13519;34,85742;3,35329;0,01419
8,20000;0,13681;35,38430;3,40397;0,01436
8,30000;0,13806;35,86102;3,44983;0,01449
8,40000;0,14019;35,66029;3,43052;0,01471
8,50000;0,14194;35,40313;3,40578;0,01489
8,60000;0,14325;35,32160;3,39794;0,01503
8,70000;0,14481;35,64148;3,42871;0,01520
8,80000;0,14687;36,01783;3,46492;0,01541
8,90000;0,14856;35,49093;3,41423;0,01559
9,00000;0,14975;36,33143;3,49509;0,01571
9,10000;0,15181;35,93627;3,45707;0,01593
9,20000;0,15350;36,04919;3,46794;0,01611
9,30000;0,15506;36,18717;3,48121;0,01627
9,40000;0,15637;36,41299;3,50293;0,01641
