Saat;Uzama;Yük;Çekme gerilmesi;Çekme gerinimi
(sec);(mm);(N);(MPa);(mm/mm)
0,00000;0,00000;0,25893;0,02491;0,00000
0,10000;0,00062;0,57882;0,05568;0,00007
0,20000;0,00281;3,31984;0,31937;0,00030
0,30000;0,00500;6,21141;0,59754;0,00052
0,40000;0,00669;7,58506;0,72968;0,00070
0,50000;0,00806;8,91481;0,85761;0,00085
0,60000;0,01025;10,03130;0,96501;0,00108
0,70000;0,01194;10,92197;1,05069;0,00125
0,80000;0,01312;11,42377;1,09897;0,00138
0,90000;0,01506;12,39597;1,19249;0,00158
1,00000;0,01687;12,51516;1,20396;0,00177
1,10000;0,01850;12,03218;1,15750;0,00194
1,20000;0,01969;11,72484;1,12793;0,00207
1,30000;0,02187;12,32070;1,18525;0,00230
1,40000;0,02362;14,29650;1,37532;0,00248
1,50000;0,02481;15,92105;1,53161;0,00260
1,60000;0,02662;17,75259;1,70780;0,00279
1,70000;0,02850;19,59039;1,88460;0,00299
1,80000;0,03025;22,21852;2,13742;0,00317
1,90000;0,03137;23,52316;2,26293;0,00329
2,00000;0,03350;25,76867;2,47895;0,00352
2,10000;0,03531;27,92638;2,68652;0,00371
2,20000;0,03656;29,84572;2,87116;0,00384
2,30000;0,03819;31,25700;3,00693;0,00401
2,40000;0,04019;33,97921;3,26880;0,00422
2,50000;0,04200;36,62615;3,52344;0,00441
2,60000;0,04306;37,88690;3,64472;0,00452
2,70000;0,04506;40,84120;3,92893;0,00473
2,80000;0,04687;43,79549;4,21313;0,00492
2,90000;0,04831;46,28561;4,45268;0,00507
3,00000;0,04981;48,79457;4,69404;0,00523
3,10000;0,05187;51,68612;4,97221;0,00544
3,20000;0,05369;54,38325;5,23167;0,00563
3,30000;0,05481;56,30886;5,41692;0,00575
3,40000;0,05662;59,01854;5,67759;0,00594
3,50000;0,05856;62,16727;5,98050;0,00615
3,60000;0,06006;64,13679;6,16996;0,00630
3,70000;0,06144;66,70847;6,41736;0,00645
3,80000;0,06356;69,26758;6,66355;0,00667
3,90000;0,06531;71,41274;6,86991;0,00685
4,00000;0,06656;73,49518;7,07024;0,00698
4,10000;0,06819;74,71829;7,18791;0,00716
4,20000;0,07025;74,64930;7,18127;0,00737
4,30000;0,07187;74,57403;7,17403;0,00754
4,40000;0,07306;74,82492;7,19816;0,00767
4,50000;0,07519;74,81864;7,19756;0,00789
4,60000;0,07694;74,41721;7,15894;0,00807
4,70000;0,07831;74,70574;7,18670;0,00822
4,80000;0,07981;74,81864;7,19756;0,00837
4,90000;0,08187;74,44858;7,16196;0,00859
5,00000;0,08362;75,01936;7,21687;0,00877
5,10000;0,08475;74,96919;7,21204;0,00889
5,20000;0,08681;75,08209;7,22290;0,00911
5,30000;0,08850;74,60539;7,17705;0,00929
5,40000;0,09006;74,93782;7,20903;0,00945
5,50000;0,09144;75,34553;7,24825;0,00959
5,60000;0,09350;74,88136;7,20359;0,00981
5,70000;0,09531;75,12600;7,22713;0,01000
5,80000;0,09644;75,00681;7,21566;0,01012
5,90000;0,09837;75,17617;7,23196;0,01032
6,00000;0,10019;75,22008;7,23618;0,01051
6,10000;0,10187;75,15107;7,22954;0,01069
6,20000;0,10306;75,25771;7,23980;0,01081
6,30000;0,10519;75,29533;7,24342;0,01104
6,40000;0,10700;75,02562;7,21747;0,01123
6,50000;0,10819;75,27652;7,24161;0,01135
6,60000;0,10994;75,47098;7,26032;0,01154
6,70000;0,11181;74,92527;7,20782;0,01173
6,80000;0,11362;75,16362;7,23075;0,01192
6,90000;0,11475;75,30788;7,24463;0,01204
7,00000;0,11681;75,44588;7,25790;0,01226
7,10000;0,11862;74,85629;7,20118;0,01245
7,20000;0,11987;75,24516;7,23859;0,01258
7,30000;0,12150;75,27026;7,24101;0,01275
7,40000;0,12350;75,21380;7,23557;0,01296
7,50000;0,12531;75,60269;7,27299;0,01315
7,60000;0,12644;75,57133;7,26997;0,01327
7,70000;0,12844;76,18603;7,32910;0,01348
7,80000;0,13025;75,80968;7,29290;0,01367
7,90000;0,13162;75,60269;7,27299;0,01381
8,00000;0,13312;76,15467;7,32609;0,01397
8,10000;0,13519;75,96649;7,30798;0,01419
8,20000;0,13700;75,72814;7,28505;0,01438
8,30000;0,13812;76,04177;7,31523;0,01449
8,40000;0,14000;76,06684;7,31764;0,01469
8,50000;0,14194;76,00412;7,31160;0,01489
8,60000;0,14337;75,81594;7,29350;0,01504
8,70000;0,14475;76,46829;7,35626;0,01519
8,80000;0,14681;76,17974;7,32850;0,01541
8,90000;0,14862;76,09194;7,32005;0,01560
9,00000;0,14987;76,18603;7,32910;0,01573
9,10000;0,15162;75,82223;7,29411;0,01591
9,20000;0,15356;75,75322;7,28747;0,01611
9,30000;0,15519;75,79713;7,29169;0,01628
9,40000;0,15637;76,17974;7,32850;0,01641
9,50000;0,15850;75,90377;7,30195;0,01663
9,60000;0,16025;75,73441;7,28566;0,01682
9,70000;0,16162;75,81594;7,29350;0,01696
9,80000;0,16319;75,89122;7,30074;0,01712
9,90000;0,16525;75,67168;7,27962;0,01734
10,00000;0,16694;75,85359;7,29712;0,01752
10,10000;0,16806;76,09194;7,32005;0,01764
10,20000;0,17019;75,88496;7,30014;0,01786
