Saat;Uzama;Yük;Çekme gerilmesi;Çekme gerinimi
(sec);(mm);(N);(MPa);(mm/mm)
0,00000;0,00000;0,65437;0,06295;0,00000
0,10000;0,00062;1,28162;0,12329;0,00007
0,20000;0,00294;6,60685;0,63558;0,00031
0,30000;0,00506;13,46257;1,29510;0,00053
0,40000;0,00656;18,27974;1,75851;0,00069
0,50000;0,00806;21,72955;2,09038;0,00085
0,60000;0,01012;26,74744;2,57311;0,00106
0,70000;0,01187;31,43919;3,02445;0,00125
0,80000;0,01300;34,49384;3,31831;0,00136
0,90000;0,01506;39,37373;3,78776;0,00158
1,00000;0,01681;42,97409;4,13411;0,00176
1,10000;0,01837;47,03230;4,52451;0,00193
1,20000;0,01969;49,93642;4,80389;0,00207
1,30000;0,02187;53,27333;5,12490;0,00230
1,40000;0,02362;55,79481;5,36747;0,00248
1,50000;0,02475;57,92743;5,57262;0,00260
1,60000;0,02662;60,06630;5,77838;0,00279
1,70000;0,02844;62,07346;5,97147;0,00298
1,80000;0,03012;64,24370;6,18025;0,00316
1,90000;0,03137;65,51072;6,30214;0,00329
2,00000;0,03350;66,05643;6,35463;0,00352
2,10000;0,03531;67,07881;6,45299;0,00371
2,20000;0,03644;67,95696;6,53747;0,00382
2,30000;0,03819;68,12632;6,55376;0,00401
2,40000;0,04012;67,74368;6,51695;0,00421
2,50000;0,04194;68,05731;6,54712;0,00440
2,60000;0,04306;67,80641;6,52298;0,00452
2,70000;0,04512;67,87542;6,52962;0,00474
2,80000;0,04694;67,32971;6,47712;0,00493
2,90000;0,04819;67,56180;6,49945;0,00506
3,00000;0,04981;67,63707;6,50669;0,00523
3,10000;0,05175;67,55551;6,49885;0,00543
3,20000;0,05356;67,35481;6,47954;0,00562
3,30000;0,05475;67,71232;6,51393;0,00575
3,40000;0,05669;67,89423;6,53143;0,00595
3,50000;0,05862;67,28580;6,47290;0,00615
3,60000;0,05994;67,16035;6,46083;0,00629
3,70000;0,06137;67,39872;6,48376;0,00644
