Saat;Uzama;Yük;Çekme gerilmesi;Çekme gerinimi
(sec);(mm);(N);(MPa);(mm/mm)
0,00000;0,00000;0,19914;0,01916;0,00000
0,10000;0,00081;0,08624;0,00830;0,00009
0,20000;0,00262;1,15882;0,11148;0,00028
0,30000;0,00512;2,41329;0,23216;0,00054
0,40000;0,00687;3,80576;0,36611;0,00072
0,50000;0,00800;4,62744;0,44516;0,00084
0,60000;0,01006;5,75020;0,55317;0,00106
0,70000;0,01181;6,64087;0,63885;0,00124
0,80000;0,01331;8,63548;0,83073;0,00140
0,90000;0,01469;9,47597;0,91159;0,00154
1,00000;0,01687;10,29766;0,99064;0,00177
1,10000;0,01856;11,47059;1,10347;0,00195
1,20000;0,01975;12,81288;1,23260;0,00207
1,30000;0,02169;13,84155;1,33156;0,00228
1,40000;0,02344;14,56288;1,40095;0,00246
1,50000;0,02512;15,94906;1,53430;0,00264
1,60000;0,02637;16,03062;1,54215;0,00277
1,70000;0,02850;17,27254;1,66162;0,00299
1,80000;0,03031;17,94996;1,72679;0,00318
1,90000;0,03144;18,63365;1,79256;0,00330
2,00000;0,03325;19,69368;1,89453;0,00349
2,10000;0,03506;20,22055;1,94522;0,00368
2,20000;0,03687;20,75371;1,99651;0,00387
2,30000;0,03800;21,55029;2,07314;0,00399
2,40000;0,04012;22,51626;2,16607;0,00421
2,50000;0,04194;23,05568;2,21796;0,00440
2,60000;0,04319;23,41319;2,25235;0,00453
2,70000;0,04487;24,09688;2,31812;0,00471
2,80000;0,04675;24,52969;2,35976;0,00491
2,90000;0,04862;25,01265;2,40622;0,00510
3,00000;0,04969;26,06642;2,50759;0,00521
3,10000;0,05175;27,13271;2,61017;0,00543
3,20000;0,05362;27,75369;2,66991;0,00563
3,30000;0,05494;28,60045;2,75137;0,00576
3,40000;0,05644;29,67303;2,85455;0,00592
3,50000;0,05844;30,41318;2,92575;0,00613
3,60000;0,06031;31,05921;2,98790;0,00633
3,70000;0,06144;32,13179;3,09108;0,00645
3,80000;0,06325;32,53950;3,13030;0,00664
3,90000;0,06519;33,46154;3,21900;0,00684
4,00000;0,06669;34,12014;3,28236;0,00700
4,10000;0,06806;34,66583;3,33486;0,00714
4,20000;0,07012;34,37104;3,30650;0,00736
4,30000;0,07187;34,49020;3,31796;0,00754
4,40000;0,07312;35,06099;3,37287;0,00767
4,50000;0,07487;35,92658;3,45614;0,00786
4,60000;0,07687;35,95795;3,45916;0,00807
4,70000;0,07844;36,40328;3,50200;0,00823
4,80000;0,07975;37,38804;3,59673;0,00837
4,90000;0,08181;37,88357;3,64440;0,00858
5,00000;0,08350;38,69897;3,72284;0,00876
5,10000;0,08494;38,11563;3,66673;0,00891
5,20000;0,08650;39,08786;3,76026;0,00908
5,30000;0,08856;39,38267;3,78862;0,00929
5,40000;0,09025;39,19450;3,77051;0,00947
5,50000;0,09137;39,74019;3,82301;0,00959
5,60000;0,09344;39,68375;3,81758;0,00980
5,70000;0,09519;39,57711;3,80732;0,00999
5,80000;0,09669;39,85309;3,83387;0,01015
5,90000;0,09806;39,86564;3,83508;0,01029
6,00000;0,10019;39,66491;3,81577;0,01051
6,10000;0,10194;39,36384;3,78681;0,01070
6,20000;0,10306;40,02871;3,85077;0,01081
6,30000;0,10500;40,42387;3,88878;0,01102
6,40000;0,10681;40,49288;3,89542;0,01121
6,50000;0,10844;40,93822;3,93826;0,01138
6,60000;0,10969;41,00720;3,94490;0,01151
6,70000;0,11181;41,06993;3,95093;0,01173
6,80000;0,11362;41,13265;3,95697;0,01192
6,90000;0,11481;40,83158;3,92800;0,01205
7,00000;0,11656;41,25184;3,96843;0,01223
7,10000;0,11850;40,95077;3,93947;0,01243
7,20000;0,12025;41,33338;3,97627;0,01262
7,30000;0,12137;41,58427;4,00041;0,01274
7,40000;0,12344;41,54036;3,99619;0,01295
7,50000;0,12519;41,35845;3,97869;0,01314
7,60000;0,12650;41,77245;4,01851;0,01327
7,70000;0,12819;41,70972;4,01248;0,01345
7,80000;0,13019;41,58427;4,00041;0,01366
7,90000;0,13194;41,54663;3,99679;0,01384
8,00000;0,13306;41,96689;4,03722;0,01396
8,10000;0,13500;41,78497;4,01972;0,01417
8,20000;0,13687;41,65326;4,00705;0,01436
8,30000;0,13825;41,44001;3,98653;0,01451
8,40000;0,13975;41,96060;4,03661;0,01466
8,50000;0,14181;42,40596;4,07946;0,01488
8,60000;0,14362;41,86654;4,02756;0,01507
8,70000;0,14475;42,27422;4,06678;0,01519
8,80000;0,14656;42,82619;4,11988;0,01538
8,90000;0,14850;41,92297;4,03299;0,01558
9,00000;0,15000;42,82619;4,11988;0,01574
9,10000;0,15137;42,53767;4,09213;0,01588
9,20000;0,15350;42,59411;4,09756;0,01611
9,30000;0,15531;42,52512;4,09092;0,01630
9,40000;0,15650;42,83248;4,12049;0,01642
9,50000;0,15819;43,06454;4,14281;0,01660
9,60000;0,16012;42,76347;4,11385;0,01680
9,70000;0,16181;43,54753;4,18928;0,01698
9,80000;0,16306;44,01167;4,23393;0,01711
9,90000;0,16519;43,64161;4,19833;0,01733
10,00000;0,16687;43,93640;4,22669;0,01751
10,10000;0,16825;44,14339;4,24660;0,01765
10,20000;0,16981;44,80826;4,31056;0,01782
10,30000;0,17181;44,90234;4,31961;0,01803
10,40000;0,17356;44,89608;4,31901;0,01821
10,50000;0,17469;45,53585;4,38055;0,01833
10,60000;0,17681;45,28498;4,35642;0,01855
10,70000;0,17850;45,37278;4,36487;0,01873
10,80000;0,18000;44,87098;4,31659;0,01889
10,90000;0,18137;45,29750;4,35762;0,01903
11,00000;0,18350;44,64518;4,29487;0,01925
11,10000;0,18531;44,14967;4,24720;0,01945
11,20000;0,18644;44,51973;4,28280;0,01956
11,30000;0,18837;44,35666;4,26711;0,01977
11,40000;0,19012;43,96776;4,22970;0,01995
11,50000;0,19181;44,10576;4,24298;0,02013
